pais,energia_tipo,anio,energia_cons,energia_produccion,pbi,poblacion,energia_intensidad_per_capita,energia_intensidad_by_pbi,co2_emision_co2
El Salvador,renewables_n_other,1980,0.02,0.02,,4591.13,9.84,0.0,0.0
Equatorial Guinea,all_energy_types,1980,0.0,0.0,,249.93,3.41,0.0,
Equatorial Guinea,coal,1980,0.0,0.0,,249.93,3.41,0.0,
Equatorial Guinea,natural_gas,1980,0.0,0.0,,249.93,3.41,0.0,
Equatorial Guinea,petroleum_n_other_liquids,1980,0.0,0.0,,249.93,3.41,0.0,
Equatorial Guinea,nuclear,1980,,,,249.93,3.41,0.0,0.0
Equatorial Guinea,renewables_n_other,1980,0.0,0.0,,249.93,3.41,0.0,0.0
Eritrea,all_energy_types,1980,,,,,,,
Eritrea,coal,1980,,,,,,,
Eritrea,natural_gas,1980,,,,,,,
Eritrea,petroleum_n_other_liquids,1980,,,,,,,
Eritrea,nuclear,1980,,,,,,,0.0
Eritrea,renewables_n_other,1980,,,,,,,0.0
Estonia,all_energy_types,1980,,,,,,,
Estonia,coal,1980,,,,,,,
Estonia,natural_gas,1980,,,,,,,
Estonia,petroleum_n_other_liquids,1980,,,,,,,
Estonia,nuclear,1980,,,,,,,0.0
Estonia,renewables_n_other,1980,,,,,,,0.0
Eswatini,all_energy_types,1980,0.01,0.01,,587.85,16.18,0.0,
Eswatini,coal,1980,0.0,0.0,,587.85,16.18,0.0,
Eswatini,natural_gas,1980,0.0,0.0,,587.85,16.18,0.0,
Eswatini,petroleum_n_other_liquids,1980,0.0,0.0,,587.85,16.18,0.0,
Eswatini,nuclear,1980,,,,587.85,16.18,0.0,0.0
Eswatini,renewables_n_other,1980,0.0,0.0,,587.85,16.18,0.0,0.0
Ethiopia,all_energy_types,1980,0.03,0.0,,35141.7,0.86,0.0,
Ethiopia,coal,1980,0.0,0.0,,35141.7,0.86,0.0,
Ethiopia,natural_gas,1980,0.0,0.0,,35141.7,0.86,0.0,
Ethiopia,petroleum_n_other_liquids,1980,0.03,0.0,,35141.7,0.86,0.0,
Ethiopia,nuclear,1980,,,,35141.7,0.86,0.0,0.0
Ethiopia,renewables_n_other,1980,0.0,0.0,,35141.7,0.86,0.0,0.0
Falkland Islands,all_energy_types,1980,0.0,0.0,,,0.0,0.0,
Falkland Islands,coal,1980,0.0,0.0,,,0.0,0.0,
Falkland Islands,natural_gas,1980,0.0,0.0,,,0.0,0.0,
Falkland Islands,petroleum_n_other_liquids,1980,0.0,0.0,,,0.0,0.0,
Falkland Islands,nuclear,1980,,,,,0.0,0.0,0.0
Falkland Islands,renewables_n_other,1980,0.0,0.0,,,0.0,0.0,0.0
Faroe Islands,all_energy_types,1980,0.0,0.0,,,0.0,0.0,
Faroe Islands,coal,1980,0.0,0.0,,,0.0,0.0,
Faroe Islands,natural_gas,1980,0.0,0.0,,,0.0,0.0,
Faroe Islands,petroleum_n_other_liquids,1980,0.0,0.0,,,0.0,0.0,
Faroe Islands,nuclear,1980,,,,,0.0,0.0,0.0
Faroe Islands,renewables_n_other,1980,0.0,0.0,,,0.0,0.0,0.0
Fiji,all_energy_types,1980,0.02,0.0,,635.31,23.79,0.0,
Fiji,coal,1980,0.0,0.0,,635.31,23.79,0.0,
Fiji,natural_gas,1980,0.0,0.0,,635.31,23.79,0.0,
Fiji,petroleum_n_other_liquids,1980,0.01,0.0,,635.31,23.79,0.0,
Fiji,nuclear,1980,,,,635.31,23.79,0.0,0.0
Fiji,renewables_n_other,1980,0.0,0.0,,635.31,23.79,0.0,0.0
Finland,all_energy_types,1980,0.97,0.17,116.35,4781.6,203.89,8.38,
Finland,coal,1980,0.14,0.0,116.35,4781.6,203.89,8.38,
Finland,natural_gas,1980,0.03,0.0,116.35,4781.6,203.89,8.38,
Finland,petroleum_n_other_liquids,1980,0.58,0.0,116.35,4781.6,203.89,8.38,
Finland,nuclear,1980,0.07,0.07,116.35,4781.6,203.89,8.38,0.0
Finland,renewables_n_other,1980,0.14,0.11,116.35,4781.6,203.89,8.38,0.0
Former Czechoslovakia,all_energy_types,1980,3.12,2.11,,,0.0,0.0,
Former Czechoslovakia,coal,1980,1.96,1.98,,,0.0,0.0,
Former Czechoslovakia,natural_gas,1980,0.34,0.02,,,0.0,0.0,
Former Czechoslovakia,petroleum_n_other_liquids,1980,0.78,0.0,,,0.0,0.0,
Former Czechoslovakia,nuclear,1980,0.06,0.06,,,0.0,0.0,0.0
Former Czechoslovakia,renewables_n_other,1980,-0.01,0.05,,,0.0,0.0,0.0
Former Serbia and Montenegro,all_energy_types,1980,,,,,,,
Former Serbia and Montenegro,coal,1980,,,,,,,
Former Serbia and Montenegro,natural_gas,1980,,,,,,,
Former Serbia and Montenegro,petroleum_n_other_liquids,1980,,,,,,,
Former Serbia and Montenegro,nuclear,1980,,,,,,,0.0
Former Serbia and Montenegro,renewables_n_other,1980,,,,,,,0.0
Former U.S.S.R.,all_energy_types,1980,51.57,61.51,,,0.0,0.0,
Former U.S.S.R.,coal,1980,15.91,17.15,,,0.0,0.0,
Former U.S.S.R.,natural_gas,1980,13.86,15.98,,,0.0,0.0,
Former U.S.S.R.,petroleum_n_other_liquids,1980,19.12,25.62,,,0.0,0.0,
Former U.S.S.R.,nuclear,1980,0.83,0.83,,,0.0,0.0,0.0
Former U.S.S.R.,renewables_n_other,1980,1.85,1.91,,,0.0,0.0,0.0
Former Yugoslavia,all_energy_types,1980,2.05,1.46,,,0.0,0.0,
Former Yugoslavia,coal,1980,0.98,0.91,,,0.0,0.0,
Former Yugoslavia,natural_gas,1980,0.14,0.07,,,0.0,0.0,
Former Yugoslavia,petroleum_n_other_liquids,1980,0.64,0.19,,,0.0,0.0,
Former Yugoslavia,nuclear,1980,,,,,0.0,0.0,0.0
Former Yugoslavia,renewables_n_other,1980,0.28,0.29,,,0.0,0.0,0.0
France,all_energy_types,1980,8.64,2.35,1448.68,55314.2,156.28,5.97,
France,coal,1980,1.4,0.54,1448.68,55314.2,156.28,5.97,
France,natural_gas,1980,0.93,0.28,1448.68,55314.2,156.28,5.97,
France,petroleum_n_other_liquids,1980,4.81,0.1,1448.68,55314.2,156.28,5.97,
France,nuclear,1980,0.72,0.72,1448.68,55314.2,156.28,5.97,0.0
France,renewables_n_other,1980,0.79,0.72,1448.68,55314.2,156.28,5.97,0.0
French Guiana,all_energy_types,1980,0.01,0.0,,,0.0,0.0,
French Guiana,coal,1980,0.0,0.0,,,0.0,0.0,
French Guiana,natural_gas,1980,0.0,0.0,,,0.0,0.0,
French Guiana,petroleum_n_other_liquids,1980,0.01,0.0,,,0.0,0.0,
French Guiana,nuclear,1980,,,,,0.0,0.0,0.0
French Guiana,renewables_n_other,1980,0.0,0.0,,,0.0,0.0,0.0
French Polynesia,all_energy_types,1980,0.0,0.0,,,0.0,0.0,
French Polynesia,coal,1980,0.0,0.0,,,0.0,0.0,
French Polynesia,natural_gas,1980,0.0,0.0,,,0.0,0.0,
French Polynesia,petroleum_n_other_liquids,1980,0.0,0.0,,,0.0,0.0,
French Polynesia,nuclear,1980,,,,,0.0,0.0,0.0
French Polynesia,renewables_n_other,1980,0.0,0.0,,,0.0,0.0,0.0
Gabon,all_energy_types,1980,0.03,0.38,,726.34,39.16,0.0,
Gabon,coal,1980,0.0,0.0,,726.34,39.16,0.0,
Gabon,natural_gas,1980,0.0,0.0,,726.34,39.16,0.0,
Gabon,petroleum_n_other_liquids,1980,0.02,0.38,,726.34,39.16,0.0,
Gabon,nuclear,1980,,,,726.34,39.16,0.0,0.0
Gabon,renewables_n_other,1980,0.0,0.0,,726.34,39.16,0.0,0.0
"Gambia, The",all_energy_types,1980,0.0,0.0,,637.25,3.51,0.0,
"Gambia, The",coal,1980,0.0,0.0,,637.25,3.51,0.0,
"Gambia, The",natural_gas,1980,0.0,0.0,,637.25,3.51,0.0,
"Gambia, The",petroleum_n_other_liquids,1980,0.0,0.0,,637.25,3.51,0.0,
"Gambia, The",nuclear,1980,,,,637.25,3.51,0.0,0.0
"Gambia, The",renewables_n_other,1980,0.0,0.0,,637.25,3.51,0.0,0.0
Georgia,all_energy_types,1980,,,,,,,
Georgia,coal,1980,,,,,,,
Georgia,natural_gas,1980,,,,,,,
Georgia,petroleum_n_other_liquids,1980,,,,,,,
Georgia,nuclear,1980,,,,,,,0.0
Georgia,renewables_n_other,1980,,,,,,,0.0
Germany,all_energy_types,1980,,,,,,,
Germany,coal,1980,,,,,,,
Germany,natural_gas,1980,,,,,,,
Germany,petroleum_n_other_liquids,1980,,,,,,,
Germany,nuclear,1980,,,,,,,0.0
Germany,renewables_n_other,1980,,,,,,,0.0
"Germany, East",all_energy_types,1980,5.92,4.97,,,0.0,0.0,
"Germany, East",coal,1980,4.78,4.73,,,0.0,0.0,
"Germany, East",natural_gas,1980,0.19,0.1,,,0.0,0.0,
"Germany, East",petroleum_n_other_liquids,1980,0.81,0.0,,,0.0,0.0,
"Germany, East",nuclear,1980,0.13,0.13,,,0.0,0.0,0.0
"Germany, East",renewables_n_other,1980,0.01,0.02,,,0.0,0.0,0.0
"Germany, West",all_energy_types,1980,11.43,4.65,,,0.0,0.0,
"Germany, West",coal,1980,3.18,3.15,,,0.0,0.0,
"Germany, West",natural_gas,1980,1.89,0.6,,,0.0,0.0,
"Germany, West",petroleum_n_other_liquids,1980,5.72,0.2,,,0.0,0.0,
"Germany, West",nuclear,1980,0.47,0.47,,,0.0,0.0,0.0
"Germany, West",renewables_n_other,1980,0.17,0.23,,,0.0,0.0,0.0
Ghana,all_energy_types,1980,0.09,0.06,,11056.12,7.82,0.0,
Ghana,coal,1980,0.0,0.0,,11056.12,7.82,0.0,
Ghana,natural_gas,1980,0.0,0.0,,11056.12,7.82,0.0,
Ghana,petroleum_n_other_liquids,1980,0.03,0.0,,11056.12,7.82,0.0,
Ghana,nuclear,1980,,,,11056.12,7.82,0.0,0.0
Ghana,renewables_n_other,1980,0.05,0.05,,11056.12,7.82,0.0,0.0
Gibraltar,all_energy_types,1980,0.01,0.0,,,0.0,0.0,
Gibraltar,coal,1980,0.0,0.0,,,0.0,0.0,
Gibraltar,natural_gas,1980,0.0,0.0,,,0.0,0.0,
Gibraltar,petroleum_n_other_liquids,1980,0.01,0.0,,,0.0,0.0,
Gibraltar,nuclear,1980,,,,,0.0,0.0,0.0
Gibraltar,renewables_n_other,1980,0.0,0.0,,,0.0,0.0,0.0
Greece,all_energy_types,1980,0.74,0.16,219.21,9657.08,76.45,3.37,
Greece,coal,1980,0.13,0.12,219.21,9657.08,76.45,3.37,
Greece,natural_gas,1980,0.0,0.0,219.21,9657.08,76.45,3.37,
Greece,petroleum_n_other_liquids,1980,0.57,0.0,219.21,9657.08,76.45,3.37,
Greece,nuclear,1980,,,219.21,9657.08,76.45,3.37,0.0
Greece,renewables_n_other,1980,0.04,0.04,219.21,9657.08,76.45,3.37,0.0
Greenland,all_energy_types,1980,0.01,0.0,2.51,50.18,,,
Greenland,coal,1980,0.0,0.0,2.51,50.18,,,
Greenland,natural_gas,1980,0.0,0.0,2.51,50.18,,,
Greenland,petroleum_n_other_liquids,1980,0.01,0.0,2.51,50.18,,,
Greenland,nuclear,1980,,,2.51,50.18,,,0.0
Greenland,renewables_n_other,1980,0.0,0.0,2.51,50.18,,,0.0
Grenada,all_energy_types,1980,0.0,0.0,,89.03,6.89,0.0,
Grenada,coal,1980,0.0,0.0,,89.03,6.89,0.0,
Grenada,natural_gas,1980,0.0,0.0,,89.03,6.89,0.0,
Grenada,petroleum_n_other_liquids,1980,0.0,0.0,,89.03,6.89,0.0,
Grenada,nuclear,1980,,,,89.03,6.89,0.0,0.0
Grenada,renewables_n_other,1980,0.0,0.0,,89.03,6.89,0.0,0.0
Guadeloupe,all_energy_types,1980,0.01,0.0,,336.68,20.96,0.0,
Guadeloupe,coal,1980,0.0,0.0,,336.68,20.96,0.0,
Guadeloupe,natural_gas,1980,0.0,0.0,,336.68,20.96,0.0,
Guadeloupe,petroleum_n_other_liquids,1980,0.01,0.0,,336.68,20.96,0.0,
Guadeloupe,nuclear,1980,,,,336.68,20.96,0.0,0.0
Guadeloupe,renewables_n_other,1980,0.0,0.0,,336.68,20.96,0.0,0.0
Guam,all_energy_types,1980,0.05,0.0,,104.13,479.76,0.0,
Guam,coal,1980,0.0,0.0,,104.13,479.76,0.0,
Guam,natural_gas,1980,0.0,0.0,,104.13,479.76,0.0,
Guam,petroleum_n_other_liquids,1980,0.05,0.0,,104.13,479.76,0.0,
Guam,nuclear,1980,,,,104.13,479.76,0.0,0.0
Guam,renewables_n_other,1980,0.0,0.0,,104.13,479.76,0.0,0.0
Guatemala,all_energy_types,1980,0.06,0.02,,7283.46,8.86,0.0,
Guatemala,coal,1980,0.0,0.0,,7283.46,8.86,0.0,
Guatemala,natural_gas,1980,0.0,0.0,,7283.46,8.86,0.0,
Guatemala,petroleum_n_other_liquids,1980,0.06,0.01,,7283.46,8.86,0.0,
Guatemala,nuclear,1980,,,,7283.46,8.86,0.0,0.0
Guatemala,renewables_n_other,1980,0.01,0.01,,7283.46,8.86,0.0,0.0
Guinea,all_energy_types,1980,0.01,0.0,,4871.45,2.79,0.0,
Guinea,coal,1980,0.0,0.0,,4871.45,2.79,0.0,
Guinea,natural_gas,1980,0.0,0.0,,4871.45,2.79,0.0,
Guinea,petroleum_n_other_liquids,1980,0.01,0.0,,4871.45,2.79,0.0,
Guinea,nuclear,1980,,,,4871.45,2.79,0.0,0.0
Guinea,renewables_n_other,1980,0.0,0.0,,4871.45,2.79,0.0,0.0
Guinea-Bissau,all_energy_types,1980,0.0,0.0,1.17,781.68,1.56,1.05,
Guinea-Bissau,coal,1980,0.0,0.0,1.17,781.68,1.56,1.05,
Guinea-Bissau,natural_gas,1980,0.0,0.0,1.17,781.68,1.56,1.05,
Guinea-Bissau,petroleum_n_other_liquids,1980,0.0,0.0,1.17,781.68,1.56,1.05,
Guinea-Bissau,nuclear,1980,,,1.17,781.68,1.56,1.05,0.0
Guinea-Bissau,renewables_n_other,1980,0.0,0.0,1.17,781.68,1.56,1.05,0.0
Guyana,all_energy_types,1980,0.02,0.0,,780.15,26.69,0.0,
Guyana,coal,1980,0.0,0.0,,780.15,26.69,0.0,
Guyana,natural_gas,1980,0.0,0.0,,780.15,26.69,0.0,
Guyana,petroleum_n_other_liquids,1980,0.02,0.0,,780.15,26.69,0.0,
Guyana,nuclear,1980,,,,780.15,26.69,0.0,0.0
Guyana,renewables_n_other,1980,0.0,0.0,,780.15,26.69,0.0,0.0
Haiti,all_energy_types,1980,0.02,0.0,,5643.17,2.86,0.0,
Haiti,coal,1980,0.0,0.0,,5643.17,2.86,0.0,
Haiti,natural_gas,1980,0.0,0.0,,5643.17,2.86,0.0,
Haiti,petroleum_n_other_liquids,1980,0.01,0.0,,5643.17,2.86,0.0,
Haiti,nuclear,1980,,,,5643.17,2.86,0.0,0.0
Haiti,renewables_n_other,1980,0.0,0.0,,5643.17,2.86,0.0,0.0
Hawaiian Trade Zone,all_energy_types,1980,0.1,0.0,,,0.0,0.0,
Hawaiian Trade Zone,coal,1980,0.0,0.0,,,0.0,0.0,
Hawaiian Trade Zone,natural_gas,1980,0.0,0.0,,,0.0,0.0,
Hawaiian Trade Zone,petroleum_n_other_liquids,1980,0.1,0.0,,,0.0,0.0,
Hawaiian Trade Zone,nuclear,1980,,,,,0.0,0.0,0.0
Hawaiian Trade Zone,renewables_n_other,1980,0.0,0.0,,,0.0,0.0,0.0
Honduras,all_energy_types,1980,0.03,0.01,,3678.27,8.96,0.0,
Honduras,coal,1980,0.0,0.0,,3678.27,8.96,0.0,
Honduras,natural_gas,1980,0.0,0.0,,3678.27,8.96,0.0,
Honduras,petroleum_n_other_liquids,1980,0.02,0.0,,3678.27,8.96,0.0,
Honduras,nuclear,1980,,,,3678.27,8.96,0.0,0.0
Honduras,renewables_n_other,1980,0.01,0.01,,3678.27,8.96,0.0,0.0
Hong Kong,all_energy_types,1980,0.27,0.0,84.57,4881.24,54.3,3.13,
Hong Kong,coal,1980,0.0,0.0,84.57,4881.24,54.3,3.13,
Hong Kong,natural_gas,1980,0.0,0.0,84.57,4881.24,54.3,3.13,
Hong Kong,petroleum_n_other_liquids,1980,0.27,0.0,84.57,4881.24,54.3,3.13,
Hong Kong,nuclear,1980,,,84.57,4881.24,54.3,3.13,0.0
Hong Kong,renewables_n_other,1980,-0.0,0.0,84.57,4881.24,54.3,3.13,0.0
Hungary,all_energy_types,1980,1.17,0.52,,10711.54,109.13,0.0,
Hungary,coal,1980,0.23,0.18,,10711.54,109.13,0.0,
Hungary,natural_gas,1980,0.35,0.22,,10711.54,109.13,0.0,
Hungary,petroleum_n_other_liquids,1980,0.52,0.12,,10711.54,109.13,0.0,
Hungary,nuclear,1980,0.0,0.0,,10711.54,109.13,0.0,0.0
Hungary,renewables_n_other,1980,0.07,0.0,,10711.54,109.13,0.0,0.0
Iceland,all_energy_types,1980,0.06,0.03,,228.26,,,
Iceland,coal,1980,0.0,0.0,,228.26,,,
Iceland,natural_gas,1980,0.0,0.0,,228.26,,,
Iceland,petroleum_n_other_liquids,1980,0.02,0.0,,228.26,,,
Iceland,nuclear,1980,,,,228.26,,,0.0
Iceland,renewables_n_other,1980,0.03,0.03,,228.26,,,0.0
India,all_energy_types,1980,3.75,2.83,927.04,701000.0,5.35,4.05,
India,coal,1980,1.82,1.87,927.04,701000.0,5.35,4.05,
India,natural_gas,1980,0.06,0.06,927.04,701000.0,5.35,4.05,
India,petroleum_n_other_liquids,1980,1.35,0.38,927.04,701000.0,5.35,4.05,
India,nuclear,1980,0.03,0.03,927.04,701000.0,5.35,4.05,0.0
India,renewables_n_other,1980,0.48,0.48,927.04,701000.0,5.35,4.05,0.0
Indonesia,all_energy_types,1980,1.16,4.22,417.96,147882.0,7.82,2.77,
Indonesia,coal,1980,0.01,0.01,417.96,147882.0,7.82,2.77,
Indonesia,natural_gas,1980,0.27,0.72,417.96,147882.0,7.82,2.77,
Indonesia,petroleum_n_other_liquids,1980,0.86,3.47,417.96,147882.0,7.82,2.77,
Indonesia,nuclear,1980,,,417.96,147882.0,7.82,2.77,0.0
Indonesia,renewables_n_other,1980,0.02,0.02,417.96,147882.0,7.82,2.77,0.0
Iran,all_energy_types,1980,1.6,3.94,,38650.2,41.46,0.0,
Iran,coal,1980,0.05,0.03,,38650.2,41.46,0.0,
Iran,natural_gas,1980,0.24,0.26,,38650.2,41.46,0.0,
Iran,petroleum_n_other_liquids,1980,1.25,3.6,,38650.2,41.46,0.0,
Iran,nuclear,1980,,,,38650.2,41.46,0.0,0.0
Iran,renewables_n_other,1980,0.06,0.06,,38650.2,41.46,0.0,0.0
Iraq,all_energy_types,1980,0.53,5.45,,13653.3,38.77,0.0,
Iraq,coal,1980,0.0,0.0,,13653.3,38.77,0.0,
Iraq,natural_gas,1980,0.06,0.06,,13653.3,38.77,0.0,
Iraq,petroleum_n_other_liquids,1980,0.46,5.38,,13653.3,38.77,0.0,
Iraq,nuclear,1980,,,,13653.3,38.77,0.0,0.0
Iraq,renewables_n_other,1980,0.01,0.01,,13653.3,38.77,0.0,0.0
Ireland,all_energy_types,1980,0.32,0.04,62.59,3417.8,94.56,5.16,
Ireland,coal,1980,0.03,0.0,62.59,3417.8,94.56,5.16,
Ireland,natural_gas,1980,0.03,0.03,62.59,3417.8,94.56,5.16,
Ireland,petroleum_n_other_liquids,1980,0.26,0.0,62.59,3417.8,94.56,5.16,
Ireland,nuclear,1980,,,62.59,3417.8,94.56,5.16,0.0
Ireland,renewables_n_other,1980,0.01,0.01,62.59,3417.8,94.56,5.16,0.0
Israel,all_energy_types,1980,0.36,0.08,,3700.92,96.05,0.0,
Israel,coal,1980,0.0,0.0,,3700.92,96.05,0.0,
Israel,natural_gas,1980,0.01,0.01,,3700.92,96.05,0.0,
Israel,petroleum_n_other_liquids,1980,0.35,0.08,,3700.92,96.05,0.0,
Israel,nuclear,1980,,,,3700.92,96.05,0.0,0.0
Israel,renewables_n_other,1980,-0.0,0.0,,3700.92,96.05,0.0,0.0
Italy,all_energy_types,1980,6.2,1.09,1511.42,56445.25,109.85,4.1,
Italy,coal,1980,0.5,0.02,1511.42,56445.25,109.85,4.1,
Italy,natural_gas,1980,0.99,0.45,1511.42,56445.25,109.85,4.1,
Italy,petroleum_n_other_liquids,1980,4.17,0.09,1511.42,56445.25,109.85,4.1,
Italy,nuclear,1980,0.03,0.03,1511.42,56445.25,109.85,4.1,0.0
Italy,renewables_n_other,1980,0.51,0.51,1511.42,56445.25,109.85,4.1,0.0
Jamaica,all_energy_types,1980,0.12,0.0,,2162.84,53.66,0.0,
Jamaica,coal,1980,0.0,0.0,,2162.84,53.66,0.0,
Jamaica,natural_gas,1980,0.0,0.0,,2162.84,53.66,0.0,
Jamaica,petroleum_n_other_liquids,1980,0.11,0.0,,2162.84,53.66,0.0,
Jamaica,nuclear,1980,,,,2162.84,53.66,0.0,0.0
Jamaica,renewables_n_other,1980,0.0,0.0,,2162.84,53.66,0.0,0.0
Japan,all_energy_types,1980,15.81,2.34,2642.63,117799.5,134.2,5.98,
Japan,coal,1980,2.4,0.47,2642.63,117799.5,134.2,5.98,
Japan,natural_gas,1980,0.97,0.09,2642.63,117799.5,134.2,5.98,
Japan,petroleum_n_other_liquids,1980,10.74,0.02,2642.63,117799.5,134.2,5.98,
Japan,nuclear,1980,0.85,0.85,2642.63,117799.5,134.2,5.98,0.0
Japan,renewables_n_other,1980,0.86,0.92,2642.63,117799.5,134.2,5.98,0.0
Jordan,all_energy_types,1980,0.08,0.0,,2378.0,32.73,0.0,
Jordan,coal,1980,0.0,0.0,,2378.0,32.73,0.0,
Jordan,natural_gas,1980,0.0,0.0,,2378.0,32.73,0.0,
Jordan,petroleum_n_other_liquids,1980,0.08,0.0,,2378.0,32.73,0.0,
Jordan,nuclear,1980,,,,2378.0,32.73,0.0,0.0
Jordan,renewables_n_other,1980,0.0,0.0,,2378.0,32.73,0.0,0.0
Kazakhstan,all_energy_types,1980,,,,,,,
Kazakhstan,coal,1980,,,,,,,
Kazakhstan,natural_gas,1980,,,,,,,
Kazakhstan,petroleum_n_other_liquids,1980,,,,,,,
Kazakhstan,nuclear,1980,,,,,,,0.0
Kazakhstan,renewables_n_other,1980,,,,,,,0.0
Kenya,all_energy_types,1980,0.1,0.01,51.73,16417.18,6.11,1.94,
Kenya,coal,1980,0.0,0.0,51.73,16417.18,6.11,1.94,
Kenya,natural_gas,1980,0.0,0.0,51.73,16417.18,6.11,1.94,
Kenya,petroleum_n_other_liquids,1980,0.09,0.0,51.73,16417.18,6.11,1.94,
Kenya,nuclear,1980,,,51.73,16417.18,6.11,1.94,0.0
Kenya,renewables_n_other,1980,0.01,0.01,51.73,16417.18,6.11,1.94,0.0
Kiribati,all_energy_types,1980,0.0,0.0,,,0.0,0.0,
Kiribati,coal,1980,0.0,0.0,,,0.0,0.0,
Kiribati,natural_gas,1980,0.0,0.0,,,0.0,0.0,
Kiribati,petroleum_n_other_liquids,1980,0.0,0.0,,,0.0,0.0,
Kiribati,nuclear,1980,,,,,0.0,0.0,0.0
Kiribati,renewables_n_other,1980,0.0,0.0,,,0.0,0.0,0.0
Kosovo,all_energy_types,1980,,,,,,,
Kosovo,coal,1980,,,,,,,
Kosovo,natural_gas,1980,,,,,,,
Kosovo,petroleum_n_other_liquids,1980,,,,,,,
Kosovo,nuclear,1980,,,,,,,0.0
Kosovo,renewables_n_other,1980,,,,,,,0.0
Kuwait,all_energy_types,1980,0.48,3.99,,1368.68,351.93,0.0,
Kuwait,coal,1980,0.0,0.0,,1368.68,351.93,0.0,
Kuwait,natural_gas,1980,0.26,0.26,,1368.68,351.93,0.0,
Kuwait,petroleum_n_other_liquids,1980,0.23,3.73,,1368.68,351.93,0.0,
Kuwait,nuclear,1980,,,,1368.68,351.93,0.0,0.0
Kuwait,renewables_n_other,1980,0.0,0.0,,1368.68,351.93,0.0,0.0
Kyrgyzstan,all_energy_types,1980,,,,,,,
Kyrgyzstan,coal,1980,,,,,,,
Kyrgyzstan,natural_gas,1980,,,,,,,
Kyrgyzstan,petroleum_n_other_liquids,1980,,,,,,,
Kyrgyzstan,nuclear,1980,,,,,,,0.0
Kyrgyzstan,renewables_n_other,1980,,,,,,,0.0
Laos,all_energy_types,1980,0.01,0.01,,3258.15,3.98,0.0,
Laos,coal,1980,0.0,0.0,,3258.15,3.98,0.0,
Laos,natural_gas,1980,0.0,0.0,,3258.15,3.98,0.0,
Laos,petroleum_n_other_liquids,1980,0.01,0.0,,3258.15,3.98,0.0,
Laos,nuclear,1980,,,,3258.15,3.98,0.0,0.0
Laos,renewables_n_other,1980,0.01,0.01,,3258.15,3.98,0.0,0.0
Latvia,all_energy_types,1980,,,,,,,
Latvia,coal,1980,,,,,,,
Latvia,natural_gas,1980,,,,,,,
Latvia,petroleum_n_other_liquids,1980,,,,,,,
Latvia,nuclear,1980,,,,,,,0.0
Latvia,renewables_n_other,1980,,,,,,,0.0
Lebanon,all_energy_types,1980,0.1,0.01,,2588.93,39.89,0.0,
Lebanon,coal,1980,0.0,0.0,,2588.93,39.89,0.0,
Lebanon,natural_gas,1980,0.0,0.0,,2588.93,39.89,0.0,
Lebanon,petroleum_n_other_liquids,1980,0.09,0.0,,2588.93,39.89,0.0,
Lebanon,nuclear,1980,,,,2588.93,39.89,0.0,0.0
Lebanon,renewables_n_other,1980,0.01,0.01,,2588.93,39.89,0.0,0.0
Lesotho,all_energy_types,1980,0.0,0.0,,1340.26,1.52,0.0,
Lesotho,coal,1980,0.0,0.0,,1340.26,1.52,0.0,
Lesotho,natural_gas,1980,0.0,0.0,,1340.26,1.52,0.0,
Lesotho,petroleum_n_other_liquids,1980,0.0,0.0,,1340.26,1.52,0.0,
Lesotho,nuclear,1980,,,,1340.26,1.52,0.0,0.0
Lesotho,renewables_n_other,1980,0.0,0.0,,1340.26,1.52,0.0,0.0
Liberia,all_energy_types,1980,0.03,0.0,9.37,1852.99,17.04,3.37,
Liberia,coal,1980,0.0,0.0,9.37,1852.99,17.04,3.37,
Liberia,natural_gas,1980,0.0,0.0,9.37,1852.99,17.04,3.37,
Liberia,petroleum_n_other_liquids,1980,0.03,0.0,9.37,1852.99,17.04,3.37,
Liberia,nuclear,1980,,,9.37,1852.99,17.04,3.37,0.0
Liberia,renewables_n_other,1980,0.0,0.0,9.37,1852.99,17.04,3.37,0.0
Libya,all_energy_types,1980,0.4,4.03,,3219.46,124.79,0.0,
Libya,coal,1980,0.0,0.0,,3219.46,124.79,0.0,
Libya,natural_gas,1980,0.19,0.19,,3219.46,124.79,0.0,
Libya,petroleum_n_other_liquids,1980,0.21,3.84,,3219.46,124.79,0.0,
Libya,nuclear,1980,,,,3219.46,124.79,0.0,0.0
Libya,renewables_n_other,1980,0.0,0.0,,3219.46,124.79,0.0,0.0
Lithuania,all_energy_types,1980,,,,,,,
Lithuania,coal,1980,,,,,,,
Lithuania,natural_gas,1980,,,,,,,
Lithuania,petroleum_n_other_liquids,1980,,,,,,,
Lithuania,nuclear,1980,,,,,,,0.0
Lithuania,renewables_n_other,1980,,,,,,,0.0
Luxembourg,all_energy_types,1980,0.15,0.0,,364.32,415.08,0.0,
Luxembourg,coal,1980,0.01,0.0,,364.32,415.08,0.0,
Luxembourg,natural_gas,1980,0.02,0.0,,364.32,415.08,0.0,
Luxembourg,petroleum_n_other_liquids,1980,0.05,0.0,,364.32,415.08,0.0,
Luxembourg,nuclear,1980,,,,364.32,415.08,0.0,0.0
Luxembourg,renewables_n_other,1980,0.08,0.0,,364.32,415.08,0.0,0.0
Macau,all_energy_types,1980,0.01,0.0,,238.08,28.96,0.0,
Macau,coal,1980,0.0,0.0,,238.08,28.96,0.0,
Macau,natural_gas,1980,0.0,0.0,,238.08,28.96,0.0,
