,carbon_produccion,gas_produccion,petroleo_produccion,pais_iso,anio
7169,0.63,40.32,1011.51,NGA,1989
7170,0.68,38.39,1017.47,NGA,1990
7171,0.76,37.45,1117.51,NGA,1991
7172,0.66,40.54,1159.64,NGA,1992
7173,0.21,46.19,1144.72,NGA,1993
7174,0.19,42.19,1096.42,NGA,1994
7175,0.15,45.91,1105.56,NGA,1995
7176,0.13,51.65,1121.29,NGA,1996
7177,0.08,49.75,1122.76,NGA,1997
7178,0.09,60.18,1150.44,NGA,1998
7179,0.12,43.38,1073.86,NGA,1999
7180,0.02,112.04,1239.16,NGA,2000
7181,0.17,152.61,1224.6,NGA,2001
7182,0.31,171.4,1104.98,NGA,2002
7183,0.17,213.94,1304.63,NGA,2003
7184,0.02,228.94,1414.96,NGA,2004
7185,0.06,229.84,1408.9,NGA,2005
7186,0.12,268.92,1343.8,NGA,2006
7187,0.17,336.34,1246.26,NGA,2007
7188,0.21,327.79,1229.33,NGA,2008
7189,0.29,231.92,1242.65,NGA,2009
7190,0.31,309.07,1419.1,NGA,2010
7191,0.3,364.26,1376.28,NGA,2011
7192,0.49,391.6,1353.29,NGA,2012
7193,0.33,331.0,1272.0,NGA,2013
7194,0.35,399.82,1270.04,NGA,2014
7195,0.36,475.65,1228.78,NGA,2015
7196,0.35,426.37,1061.45,NGA,2016
7197,,472.06,1098.39,NGA,2017
7198,,482.7,1120.18,NGA,2018
7199,,492.79,1175.88,NGA,2019
7200,,494.31,1028.34,NGA,2020
7201,,459.13,906.31,NGA,2021
7202,0.0,0.0,0.0,NIU,1980
7203,0.0,0.0,0.0,NIU,1981
7204,0.0,0.0,0.0,NIU,1982
7205,0.0,0.0,0.0,NIU,1983
7206,0.0,0.0,0.0,NIU,1984
7207,0.0,0.0,0.0,NIU,1985
7208,0.0,0.0,0.0,NIU,1986
7209,0.0,0.0,0.0,NIU,1987
7210,0.0,0.0,0.0,NIU,1988
7211,0.0,0.0,0.0,NIU,1989
7212,0.0,0.0,0.0,NIU,1990
7213,0.0,0.0,0.0,NIU,1991
7214,0.0,0.0,0.0,NIU,1992
7215,0.0,0.0,0.0,NIU,1993
7216,0.0,0.0,0.0,NIU,1994
7217,0.0,0.0,0.0,NIU,1995
7218,0.0,0.0,0.0,NIU,1996
7219,0.0,0.0,0.0,NIU,1997
7220,0.0,0.0,0.0,NIU,1998
7221,0.0,0.0,0.0,NIU,1999
7222,0.0,0.0,0.0,NIU,2000
7223,0.0,0.0,0.0,NIU,2001
7224,0.0,0.0,0.0,NIU,2002
7225,0.0,0.0,0.0,NIU,2003
7226,0.0,0.0,0.0,NIU,2004
7227,0.0,0.0,0.0,NIU,2005
7228,0.0,0.0,0.0,NIU,2006
7229,0.0,0.0,0.0,NIU,2007
7230,0.0,0.0,0.0,NIU,2008
7231,0.0,0.0,0.0,NIU,2009
7232,0.0,0.0,0.0,NIU,2010
7233,0.0,0.0,0.0,NIU,2011
7234,0.0,0.0,0.0,NIU,2012
7235,0.0,0.0,0.0,NIU,2013
7236,0.0,0.0,0.0,NIU,2014
7237,0.0,0.0,0.0,NIU,2015
7238,0.0,0.0,0.0,NIU,2016
7239,,,,NIU,2017
7240,,,,NIU,2018
7241,,,,NIU,2019
7242,,,,NIU,2020
7243,,5953.42,26331.45,,1980
7244,10042.58,6301.35,24024.47,,1981
7245,10469.46,6801.44,22200.97,,1982
7246,10842.92,7361.45,21516.76,,1983
7247,11415.44,8146.99,21649.2,,1984
7248,12008.94,8692.06,21205.12,,1985
7249,12385.74,9364.64,23006.33,,1986
7250,12712.92,9913.05,23009.62,,1987
7251,13205.57,10540.96,24548.63,,1988
7252,13542.55,10965.31,25414.52,,1989
7253,13533.61,11361.81,26060.68,,1990
7254,13340.76,11425.21,25675.14,,1991
7255,13472.6,11293.62,26086.27,,1992
7256,13377.35,11200.26,26026.27,,1993
7257,13619.04,11091.49,26072.82,,1994
7258,14278.53,11294.57,26422.67,,1995
7259,14446.9,11856.61,27037.51,,1996
7260,14527.61,11775.17,27743.36,,1997
7261,14157.36,12208.23,28782.79,,1998
7262,14411.0,12773.09,28079.67,,1999
7263,15020.16,13454.71,29724.98,,2000
7264,15751.84,13800.51,29871.77,,2001
7265,16403.84,14485.41,29336.83,,2002
7266,18537.63,15335.26,31314.3,,2003
7267,20885.97,16204.01,33695.95,,2004
7268,22744.16,16949.55,34623.7,,2005
7269,24289.68,17770.18,35295.86,,2006
7270,25917.31,18492.7,35367.41,,2007
7271,27051.2,19248.22,36181.75,,2008
7272,27710.01,18360.77,35009.3,,2009
7273,29681.14,20193.3,35823.77,,2010
7274,32629.06,21062.84,36095.38,,2011
7275,33335.78,21391.31,36818.85,,2012
7276,34229.53,21689.3,36257.7,,2013
7277,33792.57,21912.01,36376.75,,2014
7278,33482.27,22300.99,37497.25,,2015
7279,32066.8,22549.59,38065.14,,2016
7280,32983.75,23455.2,37777.25,,2017
7281,35220.25,24199.67,37689.08,,2018
7282,36336.57,24561.47,36643.66,,2019
7283,35769.34,23780.14,33617.38,,2020
7284,37769.01,25338.35,34142.7,,2021
7285,,,,,1980
7286,,,,,1981
7287,,,,,1982
7288,,,,,1983
7289,,,,,1984
7290,,,,,1985
7291,,,,,1986
7292,,,,,1987
7293,,,,,1988
7294,,,,,1989
7295,,,,,1990
7296,,,,,1991
7297,,,,,1992
7298,,,,,1993
7299,,,,,1994
7300,,,,,1995
7301,,,,,1996
7302,,,,,1997
7303,,,,,1998
7304,,,,,1999
7305,,,,,2000
7306,,,,,2001
7307,,,,,2002
7308,,,,,2003
7309,,,,,2004
7310,,,,,2005
7311,,,,,2006
7312,,,,,2007
7313,,,,,2008
7314,,,,,2009
7315,,,,,2010
7316,,,,,2011
7317,,,,,2012
7318,,,,,2013
7319,,,,,2014
7320,,,,,2015
7321,,,,,2016
7322,,,,,2017
7323,,,,,2018
7324,,,,,2019
7325,,,,,1980
7326,,,,,1981
7327,,,,,1982
7328,,,,,1983
7329,,,,,1984
7330,,,,,1985
7331,,,,,1986
7332,,,,,1987
7333,,,,,1988
7334,,,,,1989
7335,,,,,1990
7336,,,,,1991
7337,,,,,1992
7338,,,,,1993
7339,,,,,1994
7340,,,,,1995
7341,,,,,1996
7342,,,,,1997
7343,,,,,1998
7344,,,,,1999
7345,,,,,2000
7346,,,,,2001
7347,,,,,2002
7348,,,,,2003
7349,,,,,2004
7350,,,,,2005
7351,,,,,2006
7352,,,,,2007
7353,,,,,2008
7354,,,,,2009
7355,,,,,2010
7356,,,,,2011
7357,,,,,2012
7358,,,,,2013
7359,,,,,2014
7360,,,,,2015
7361,,,,,2016
7362,,,,,2017
7363,,,,,2018
7364,,,,,2019
7365,5702.22,6242.98,7925.79,,1980
7366,5405.5,6186.21,8045.69,,1981
7367,5498.76,5881.01,8322.94,,1982
7368,5128.07,5386.7,8342.97,,1983
7369,5910.94,5822.2,8577.89,,1984
7370,5827.29,5604.06,8604.43,,1985
7371,5852.23,5408.08,8306.87,,1986
7372,6035.39,5635.19,8247.67,,1987
7373,6258.31,5894.14,8200.0,,1988
7374,6463.28,6008.8,7825.11,,1989
7375,6765.06,6187.36,7707.41,,1990
7376,6545.26,6220.31,7874.16,,1991
7377,6504.77,6359.61,7805.2,,1992
7378,6156.45,6560.73,7678.35,,1993
7379,6712.08,6894.17,7635.07,,1994
7380,6709.46,6926.72,7605.46,,1995
7381,6907.24,7033.37,7769.76,,1996
7382,7069.71,7114.83,7887.7,,1997
7383,7248.62,7250.77,7848.55,,1998
7384,7021.66,7268.48,7536.22,,1999
7385,6847.46,7427.52,7586.66,,2000
7386,7067.23,7598.23,7625.94,,2001
7387,6766.95,7435.82,7718.75,,2002
7388,6572.56,7545.86,7824.48,,2003
7389,6825.15,7461.53,7803.57,,2004
7390,6936.56,7436.57,7550.84,,2005
7391,7106.87,7662.1,7549.91,,2006
7392,7040.88,7823.2,7478.32,,2007
7393,7135.08,7983.23,7237.23,,2008
7394,6476.64,8049.02,7349.91,,2009
7395,6632.97,8172.67,7544.09,,2010
7396,6708.25,8600.86,7792.12,,2011
7397,6257.97,8897.07,8492.64,,2012
7398,6075.79,8996.77,9236.86,,2013
7399,6152.82,9539.74,10231.77,,2014
7400,5455.44,9859.39,10683.47,,2015
7401,4534.78,9682.94,10349.99,,2016
7402,4805.54,9885.17,10784.25,,2017
7403,4694.53,10878.25,12043.98,,2018
7404,4367.68,11646.29,12960.7,,2019
7405,3323.61,11424.3,12379.15,,2020
7406,3602.11,11613.36,12564.35,,2021
7407,,6214.34,7799.67,,1980
7408,5405.5,6154.78,7933.45,,1981
7409,5498.76,5842.89,8214.27,,1982
7410,5128.07,5347.21,8241.57,,1983
7411,5910.94,5780.8,8469.7,,1984
7412,5827.29,5561.59,8492.74,,1985
7413,5852.23,5364.64,8198.54,,1986
7414,6035.39,5589.05,8147.86,,1987
7415,6258.31,5841.08,8104.34,,1988
7416,6463.28,5955.5,7730.68,,1989
7417,6765.06,6132.12,7612.34,,1990
7418,6545.26,6164.46,7779.64,,1991
7419,6504.77,6305.71,7713.29,,1992
7420,6156.45,6500.22,7589.32,,1993
7421,6712.08,6825.01,7540.48,,1994
7422,6709.46,6852.48,7509.18,,1995
7423,6907.24,6949.55,7674.3,,1996
7424,7069.71,7023.77,7795.28,,1997
7425,7248.62,7158.66,7753.62,,1998
7426,7021.66,7149.14,7432.91,,1999
7427,6847.46,7282.84,7477.96,,2000
7428,7067.23,7444.55,7519.33,,2001
7429,6766.95,7256.79,7591.23,,2002
7430,6572.56,7287.43,7691.89,,2003
7431,6825.15,7168.72,7682.29,,2004
7432,6936.56,7129.05,7421.78,,2005
7433,7106.87,7295.74,7420.48,,2006
7434,7040.88,7434.27,7360.4,,2007
7435,7135.08,7597.9,7121.73,,2008
7436,6476.64,7652.16,7238.55,,2009
7437,6632.97,7759.26,7435.94,,2010
7438,6708.25,8205.29,7688.26,,2011
7439,6257.97,8502.8,8397.04,,2012
7440,6075.79,8601.01,9143.33,,2013
7441,6152.82,9150.18,10138.8,,2014
7442,5455.44,9490.06,10594.13,,2015
7443,4534.78,9360.83,10268.77,,2016
7444,4805.54,9557.1,10703.59,,2017
7445,4694.53,10529.24,11969.61,,2018
7446,4367.68,11291.72,12890.2,,2019
7447,3323.61,11121.17,12312.5,,2020
7448,3602.11,11357.64,12498.85,,2021
7449,5702.22,6941.36,8374.88,,1980
7450,5658.22,6870.27,8521.77,,1981
7451,5756.39,6513.12,8806.65,,1982
7452,5365.96,5950.52,8844.04,,1983
7453,6172.01,6427.58,9130.03,,1984
7454,6078.67,6196.93,9158.02,,1985
7455,6111.78,5976.34,8780.59,,1986
7456,6326.54,6227.17,8715.97,,1987
7457,6555.99,6508.2,8666.98,,1988
7458,6740.43,6610.44,8276.3,,1989
7459,7063.5,6814.74,8161.5,,1990
7460,6828.33,6849.39,8330.24,,1991
7461,6808.76,7024.55,8254.54,,1992
7462,6434.49,7216.67,8116.26,,1993
7463,7019.83,7584.21,8081.18,,1994
7464,7014.56,7580.69,8041.39,,1995
7465,7219.85,7735.45,8197.24,,1996
7466,7390.36,7780.35,8321.07,,1997
7467,7589.3,7937.24,8264.85,,1998
7468,7347.15,7945.36,7921.78,,1999
7469,7168.71,8103.22,8060.1,,2000
7470,7414.18,8295.39,8117.42,,2001
7471,7149.04,8087.66,8189.87,,2002
7472,6940.77,8133.4,8292.47,,2003
7473,7194.26,7977.68,8267.02,,2004
7474,7293.22,7875.18,7985.38,,2005
7475,7484.22,8063.61,7995.69,,2006
7476,7422.27,8274.62,7951.29,,2007
7477,7512.17,8438.47,7676.36,,2008
7478,6823.18,8569.61,7782.53,,2009
7479,6980.8,8572.18,7991.91,,2010
7480,7055.82,8980.68,8241.14,,2011
7481,6575.61,9284.25,9014.86,,2012
7482,6388.82,9377.15,9786.18,,2013
7483,6470.5,9956.92,10884.08,,2014
7484,5734.1,10360.39,11294.13,,2015
7485,4749.21,10218.59,10978.28,,2016
7486,224.88,0.0,0.0,PRK,1980
7487,234.06,0.0,0.0,PRK,1981
7488,245.95,0.0,0.0,PRK,1982
7489,248.7,0.0,0.0,PRK,1983
7490,255.01,0.0,0.0,PRK,1984
7491,201.33,0.0,0.0,PRK,1985
7492,199.89,0.0,0.0,PRK,1986
7493,198.46,0.0,0.0,PRK,1987
7494,239.33,0.0,0.0,PRK,1988
7495,184.87,0.0,0.0,PRK,1989
7496,246.28,0.0,0.0,PRK,1990
7497,231.05,0.0,0.0,PRK,1991
7498,216.93,0.0,0.0,PRK,1992
7499,201.33,0.0,0.0,PRK,1993
7500,188.7,0.0,0.0,PRK,1994
7501,176.07,0.0,0.0,PRK,1995
7502,156.01,0.0,0.0,PRK,1996
7503,153.04,0.0,0.0,PRK,1997
7504,138.18,0.0,0.0,PRK,1998
7505,157.5,0.0,0.0,PRK,1999
7506,167.16,0.0,0.0,PRK,2000
7507,171.61,0.0,0.0,PRK,2001
7508,162.7,0.0,0.0,PRK,2002
7509,165.67,0.0,0.0,PRK,2003
7510,169.38,0.0,0.0,PRK,2004
7511,178.74,0.0,0.0,PRK,2005
7512,183.35,0.0,0.0,PRK,2006
7513,179.04,0.0,0.0,PRK,2007
7514,186.17,0.0,0.0,PRK,2008
7515,189.44,0.0,0.0,PRK,2009
7516,238.94,0.0,0.0,PRK,2010
7517,224.24,0.0,0.0,PRK,2011
7518,225.01,0.0,0.0,PRK,2012
7519,222.44,0.0,0.0,PRK,2013
7520,227.91,0.0,0.0,PRK,2014
7521,206.71,0.0,0.0,PRK,2015
7522,233.82,0.0,0.0,PRK,2016
7523,,,,PRK,2017
7524,,,,PRK,2018
7525,,,,PRK,2019
7526,,,,PRK,2020
7527,,,,MKD,1990
7528,,,,MKD,1991
7529,12.53,0.0,0.0,MKD,1992
7530,12.42,0.0,0.0,MKD,1993
7531,12.32,0.0,0.0,MKD,1994
7532,13.02,0.0,0.0,MKD,1995
7533,12.83,0.0,0.0,MKD,1996
7534,12.03,0.0,0.0,MKD,1997
7535,14.68,0.0,0.0,MKD,1998
7536,13.24,0.0,0.0,MKD,1999
7537,13.5,0.0,0.0,MKD,2000
7538,14.55,0.0,0.0,MKD,2001
7539,13.61,0.0,0.0,MKD,2002
7540,13.25,0.0,0.0,MKD,2003
7541,13.01,0.0,0.0,MKD,2004
7542,12.35,0.0,0.0,MKD,2005
7543,11.92,0.0,0.0,MKD,2006
7544,11.69,0.0,0.0,MKD,2007
7545,13.7,0.0,0.0,MKD,2008
7546,13.33,0.0,0.0,MKD,2009
7547,12.07,0.0,0.0,MKD,2010
7548,14.74,0.0,0.0,MKD,2011
7549,13.12,0.0,0.0,MKD,2012
7550,12.0,0.0,0.0,MKD,2013
7551,12.08,0.0,0.0,MKD,2014
7552,10.74,0.0,0.0,MKD,2015
7553,9.13,0.0,0.0,MKD,2016
7554,,,,MKD,2017
7555,,,,MKD,2018
7556,,,,MKD,2019
7557,,,,MKD,2020
7558,,,,MKD,2021
7559,0.0,0.0,0.0,MNP,1980
7560,0.0,0.0,0.0,MNP,1981
7561,0.0,0.0,0.0,MNP,1982
7562,0.0,0.0,0.0,MNP,1983
7563,0.0,0.0,0.0,MNP,1984
7564,0.0,0.0,0.0,MNP,1985
7565,0.0,0.0,0.0,MNP,1986
7566,0.0,0.0,0.0,MNP,1987
7567,0.0,0.0,0.0,MNP,1988
7568,0.0,0.0,0.0,MNP,1989
7569,0.0,0.0,0.0,MNP,1990
7570,0.0,0.0,0.0,MNP,1991
7571,0.0,0.0,0.0,MNP,1992
7572,0.0,0.0,0.0,MNP,1993
7573,0.0,0.0,0.0,MNP,1994
7574,0.0,0.0,0.0,MNP,1995
7575,0.0,0.0,0.0,MNP,1996
7576,0.0,0.0,0.0,MNP,1997
7577,0.0,0.0,0.0,MNP,1998
7578,0.0,0.0,0.0,MNP,1999
7579,0.0,0.0,0.0,MNP,2000
7580,0.0,0.0,0.0,MNP,2001
7581,0.0,0.0,0.0,MNP,2002
7582,0.0,0.0,0.0,MNP,2003
7583,0.0,0.0,0.0,MNP,2004
7584,0.0,0.0,0.0,MNP,2005
7585,0.0,0.0,0.0,MNP,2006
7586,0.0,0.0,0.0,MNP,2007
7587,0.0,0.0,0.0,MNP,2008
7588,0.0,0.0,0.0,MNP,2009
7589,0.0,0.0,0.0,MNP,2010
7590,0.0,0.0,0.0,MNP,2011
7591,0.0,0.0,0.0,MNP,2012
7592,0.0,0.0,0.0,MNP,2013
7593,0.0,0.0,0.0,MNP,2014
7594,0.0,0.0,0.0,MNP,2015
7595,0.0,0.0,0.0,MNP,2016
7596,,,,MNP,2017
7597,,,,MNP,2018
7598,,,,MNP,2019
7599,2.37,249.0,291.33,NOR,1980
7600,3.37,247.64,282.52,NOR,1981
7601,3.62,237.8,293.44,NOR,1982
7602,4.13,234.36,365.16,NOR,1983
7603,3.71,257.68,418.15,NOR,1984
7604,4.17,259.89,456.02,NOR,1985
7605,3.59,258.94,500.49,NOR,1986
7606,3.28,279.4,582.84,NOR,1987
7607,2.17,281.17,662.67,NOR,1988
7608,2.79,285.22,871.19,NOR,1989
7609,2.49,252.88,955.32,NOR,1990
7610,2.71,248.39,1091.38,NOR,1991
7611,2.95,256.4,1243.26,NOR,1992
7612,2.2,246.18,1327.31,NOR,1993
7613,2.48,266.4,1495.42,NOR,1994
7614,2.4,276.05,1609.59,NOR,1995
7615,1.89,371.18,1798.74,NOR,1996
7616,3.17,426.23,1816.93,NOR,1997
7617,2.7,438.63,1739.85,NOR,1998
7618,3.32,481.07,1740.7,NOR,1999
7619,5.2,494.22,1861.66,NOR,2000
7620,14.7,536.31,1881.28,NOR,2001
7621,17.53,651.02,1830.09,NOR,2002
7622,24.21,724.13,1783.96,NOR,2003
7623,23.88,785.85,1747.09,NOR,2004
7624,12.1,851.99,1609.99,NOR,2005
7625,19.7,880.03,1498.55,NOR,2006
7626,33.49,896.32,1377.39,NOR,2007
7627,28.21,993.29,1331.1,NOR,2008
7628,21.72,1034.64,1260.4,NOR,2009
7629,15.91,1061.95,1146.61,NOR,2010
7630,11.4,1005.07,1085.84,NOR,2011
7631,10.11,1138.62,1012.33,NOR,2012
7632,15.26,1079.3,964.48,NOR,2013
7633,13.78,1074.91,988.16,NOR,2014
7634,9.1,1161.31,1019.21,NOR,2015
7635,6.73,1158.91,1050.27,NOR,2016
7636,,1237.29,1033.4,NOR,2017
7637,,1212.87,968.99,NOR,2018
7638,,1142.6,927.82,NOR,2019
7639,,1114.54,1070.38,NOR,2020
7640,,1143.17,1090.85,NOR,2021
7641,,8329.91,9618.14,,1980
7642,11402.68,8229.63,9853.36,,1981
7643,11734.98,7796.05,10336.91,,1982
7644,11294.29,7366.61,10605.73,,1983
7645,11690.22,7841.62,11103.01,,1984
7646,12267.57,7718.29,11260.57,,1985
7647,12466.55,7470.15,11063.06,,1986
7648,12608.35,7765.53,11138.46,,1987
7649,12730.73,7916.81,11058.94,,1988
7650,12851.91,8110.32,10622.98,,1989
7651,12810.83,8335.36,10666.1,,1990
7652,12287.2,8534.48,10952.56,,1991
7653,12099.43,8724.73,11071.7,,1992
7654,11424.55,9046.04,11078.88,,1993
7655,11752.3,9451.03,11546.38,,1994
7656,11867.78,9588.93,11712.84,,1995
7657,12054.11,10043.35,12113.73,,1996
7658,12362.27,10107.81,12281.24,,1997
7659,12248.11,10254.11,12253.51,,1998
7660,12003.12,10329.66,12026.84,,1999
7661,11781.67,10552.46,12121.12,,2000
7662,12186.28,10773.67,11972.44,,2001
7663,11871.5,10662.89,12002.64,,2002
7664,11811.3,10712.54,11860.74,,2003
7665,12095.53,10729.04,11641.38,,2004
7666,12308.3,10628.22,11101.26,,2005
7667,12553.58,10748.1,10836.98,,2006
7668,12543.58,10786.08,10670.98,,2007
7669,12661.49,11102.21,10343.99,,2008
7670,11976.72,11048.34,10363.2,,2009
7671,12220.49,11308.9,10454.47,,2010
7672,12329.63,11510.02,10541.1,,2011
7673,12142.39,11870.25,11092.51,,2012
7674,12064.64,11964.51,11729.62,,2013
7675,12343.12,12421.22,12740.75,,2014
7676,11474.76,12809.74,13266.21,,2015
7677,10554.47,12897.72,12869.74,,2016
7678,10693.75,13279.69,13236.18,,2017
7679,10667.17,14317.12,14492.86,,2018
7680,10091.43,15115.87,15430.92,,2019
7681,8299.14,14835.02,14890.64,,2020
7682,8781.59,15030.48,14951.79,,2021
7683,,,,,1980
7684,,,,,1981
7685,,,,,1982
7686,,,,,1983
7687,,,,,1984
7688,,,,,1985
7689,,,,,1986
7690,,,,,1987
7691,,,,,1988
7692,,,,,1989
7693,,,,,1990
7694,,,,,1991
7695,,,,,1992
7696,,,,,1993
7697,,,,,1994
7698,,,,,1995
7699,,,,,1996
7700,,,,,1997
7701,,,,,1998
7702,,,,,1999
7703,,,,,2000
7704,,,,,2001
7705,,,,,2002
7706,,,,,2003
7707,,,,,2004
7708,,,,,2005
7709,,,,,2006
7710,,,,,2007
7711,,,,,2008
7712,,,,,2009
7713,,,,,2010
7714,,,,,2011
7715,,,,,2012
7716,,,,,2013
7717,,,,,2014
7718,,,,,2015
7719,,,,,2016
7720,,,,,2017
7721,,,,,2018
7722,,,,,2019
7723,,,,,2000
7724,,,,,2001
7725,,,,,2002
7726,,,,,2003
7727,,,,,2004
7728,,,,,2005
7729,,,,,2006
7730,,,,,2007
7731,,,,,2008
7732,,,,,2009
7733,,,,,2010
7734,,,,,2011
7735,,,,,2012
7736,,,,,2013
7737,,,,,2014
7738,,,,,2015
7739,,,,,2016
7740,,,,,2017
7741,,,,,2018
7742,,,,,2019
7743,,,,,2020
7744,,,,,2021
7745,10845.27,9265.83,10269.72,,1980
7746,10831.83,9158.37,10532.56,,1981
7747,11126.92,8665.22,11015.87,,1982
7748,10765.26,8169.58,11345.52,,1983
7749,11203.46,8699.74,11865.3,,1984
7750,11629.63,8560.42,12044.81,,1985
7751,11865.92,8310.1,11724.31,,1986
7752,12136.56,8638.49,11700.12,,1987
7753,12143.3,8815.54,11642.72,,1988
7754,12337.34,8998.11,11147.71,,1989
7755,12261.8,9240.79,11182.12,,1990
7756,11712.19,9462.6,11497.88,,1991
7757,11484.95,9706.96,11594.67,,1992
7758,11262.82,10042.87,11578.34,,1993
7759,11584.58,10483.84,12084.91,,1994
7760,11643.94,10621.69,12256.87,,1995
7761,11856.46,11192.11,12682.81,,1996
7762,12042.35,11143.55,12815.67,,1997
7763,12156.2,11282.89,12703.05,,1998
7764,11797.43,11377.88,12387.81,,1999
7765,11638.62,11648.39,12557.64,,2000
7766,12052.21,11883.06,12591.4,,2001
7767,11793.44,11802.02,12605.98,,2002
7768,11574.12,11860.18,12491.21,,2003
7769,11840.48,11837.2,12204.71,,2004
7770,12008.34,11627.4,11644.45,,2005
7771,12196.91,11723.85,11385.89,,2006
7772,12227.39,11842.71,11204.97,,2007
7773,12254.89,12140.02,10800.91,,2008
7774,11565.88,12150.1,10747.66,,2009
7775,11782.44,12369.39,10769.77,,2010
7776,11873.06,12517.22,10751.06,,2011
7777,11592.12,12828.58,11338.02,,2012
7778,11469.91,12922.71,11941.64,,2013
7779,11764.77,13317.59,13074.03,,2014
7780,10950.56,13730.59,13548.73,,2015
7781,9852.83,13805.59,13239.44,,2016
7782,,,,,1980
7783,,,,,1981
7784,,,,,1982
7785,,,,,1983
7786,,,,,1984
7787,,,,,1985
7788,,,,,1986
7789,,,,,1987
7790,,,,,1988
7791,,,,,1989
7792,,,,,1990
7793,,,,,1991
7794,,,,,1992
7795,,,,,1993
7796,,,,,1994
7797,,,,,1995
7798,,,,,1996
7799,,,,,1997
7800,,,,,1998
7801,,,,,1999
7802,,,,,2000
7803,,,,,2001
7804,,,,,2002
7805,,,,,2003
7806,,,,,2004
7807,,,,,2005
7808,,,,,2006
7809,,,,,2007
7810,,,,,2008
7811,,,,,2009
7812,,,,,2010
7813,,,,,2011
7814,,,,,2012
7815,,,,,2013
7816,,,,,2014
7817,,,,,2015
7818,,,,,2016
7819,,,,,2017
7820,,,,,2018
7821,,,,,2019
7822,,,,,1980
7823,,,,,1981
7824,,,,,1982
7825,,,,,1983
7826,,,,,1984
7827,,,,,1985
7828,,,,,1986
7829,,,,,1987
7830,,,,,1988
7831,,,,,1989
7832,,,,,1990
7833,,,,,1991
7834,,,,,1992
7835,,,,,1993
7836,,,,,1994
7837,,,,,1995
7838,,,,,1996
7839,,,,,1997
7840,,,,,1998
7841,,,,,1999
7842,,,,,2000
7843,,,,,2001
7844,,,,,2002
7845,,,,,2003
7846,,,,,2004
7847,,,,,2005
7848,,,,,2006
7849,,,,,2007
7850,,,,,2008
7851,,,,,2009
7852,,,,,2010
7853,,,,,2011
7854,,,,,2012
7855,,,,,2013
7856,,,,,2014
7857,,,,,2015
7858,,,,,2016
7859,,,,,2017
7860,,,,,2018
7861,,,,,2019
7862,,,,,1980
7863,,,,,1981
7864,,,,,1982
7865,,,,,1983
7866,,,,,1984
7867,,,,,1985
7868,,,,,1986
7869,,,,,1987
7870,,,,,1988
7871,,,,,1989
7872,,,,,1990
7873,,,,,1991
7874,,,,,1992
7875,,,,,1993
7876,,,,,1994
7877,,,,,1995
7878,,,,,1996
7879,,,,,1997
7880,,,,,1998
7881,,,,,1999
7882,,,,,2000
7883,,,,,2001
7884,,,,,2002
7885,,,,,2003
7886,,,,,2004
7887,,,,,2005
7888,,,,,2006
7889,,,,,2007
7890,,,,,2008
7891,,,,,2009
7892,,,,,2010
7893,,,,,2011
7894,,,,,2012
7895,,,,,2013
7896,,,,,2014
7897,,,,,2015
7898,,,,,2016
7899,,,,,2017
7900,,,,,2018
7901,,,,,2019
7902,,,,,1980
7903,,,,,1981
7904,,,,,1982
7905,,,,,1983
7906,,,,,1984
7907,,,,,1985
7908,,,,,1986
7909,,,,,1987
7910,,,,,1988
7911,,,,,1989
7912,,,,,1990
7913,,,,,1991
7914,,,,,1992
7915,,,,,1993
7916,,,,,1994
7917,,,,,1995
7918,,,,,1996
7919,,,,,1997
7920,,,,,1998
7921,,,,,1999
7922,,,,,2000
7923,,,,,2001
7924,,,,,2002
7925,,,,,2003
7926,,,,,2004
7927,,,,,2005
7928,,,,,2006
7929,,,,,2007
7930,,,,,2008
7931,,,,,2009
7932,,,,,2010
7933,,,,,2011
7934,,,,,2012
7935,,,,,2013
7936,,,,,2014
7937,,,,,2015
7938,,,,,2016
7939,,,,,2017
7940,,,,,2018
7941,,,,,2019
7942,8.51,730.44,15248.88,,1980
7943,8.58,888.71,13009.14,,1981
7944,9.04,920.99,10833.32,,1982
7945,8.98,1090.12,10065.98,,1983
7946,9.37,1276.91,10096.85,,1984
7947,10.31,1388.44,9393.11,,1985
7948,11.75,1467.4,10859.92,,1986
7949,11.4,1637.03,10993.36,,1987
7950,20.19,1776.31,12208.58,,1988
7951,28.7,1953.14,13259.76,,1989
7952,28.45,1914.59,13855.55,,1990
7953,26.82,2015.44,13761.26,,1991
7954,29.69,2162.11,14689.32,,1992
7955,42.37,2211.33,15196.69,,1993
7956,47.62,2270.12,15577.18,,1994
7957,44.51,2469.14,15989.8,,1995
7958,39.8,2631.13,16343.86,,1996
7959,54.26,2944.57,17106.72,,1997
7960,74.35,3119.3,17847.01,,1998
7961,68.72,3277.14,17190.82,,1999
7962,77.26,3519.94,18324.08,,2000
7963,74.56,3623.9,17888.4,,2001
7964,72.17,3776.11,16903.75,,2002
7965,68.07,3946.86,17845.58,,2003
7966,68.06,4199.38,19582.11,,2004
7967,74.61,4644.89,20517.85,,2005
7968,73.6,4877.06,20302.57,,2006
7969,66.12,5005.35,20171.71,,2007
7970,55.41,5289.01,21137.38,,2008
7971,41.68,5508.12,20106.12,,2009
7972,31.72,6069.09,20714.36,,2010
7973,32.15,6660.08,21646.42,,2011
7974,25.33,7057.54,21915.32,,2012
7975,16.91,7053.77,21520.11,,2013
