pais;pais_iso;indicador;anio;frecuencia
Mozambique, Rep. of;MOZ;Wildfire;1980;0.0
Myanmar;MMR;Flood;1980;0.0
Myanmar;MMR;Landslide;1980;0.0
Myanmar;MMR;Storm;1980;0.0
Myanmar;MMR;TOTAL;1980;0.0
Myanmar;MMR;Wildfire;1980;0.0
Namibia;NAM;Drought;1980;0.0
Namibia;NAM;Flood;1980;0.0
Namibia;NAM;TOTAL;1980;0.0
Nepal;NPL;Drought;1980;0.0
Nepal;NPL;Extreme temperature;1980;0.0
Nepal;NPL;Flood;1980;0.0
Nepal;NPL;Landslide;1980;0.0
Nepal;NPL;Storm;1980;0.0
Nepal;NPL;TOTAL;1980;0.0
Nepal;NPL;Wildfire;1980;0.0
Netherlands Antilles;ANT;Storm;1980;0.0
Netherlands Antilles;ANT;TOTAL;1980;0.0
Netherlands, The;NLD;Extreme temperature;1980;0.0
Netherlands, The;NLD;Flood;1980;0.0
Netherlands, The;NLD;Storm;1980;0.0
Netherlands, The;NLD;TOTAL;1980;0.0
New Caledonia;NCL;Storm;1980;0.0
New Caledonia;NCL;TOTAL;1980;0.0
New Zealand;NZL;Drought;1980;0.0
New Zealand;NZL;Extreme temperature;1980;0.0
New Zealand;NZL;Flood;1980;2.0
New Zealand;NZL;Storm;1980;0.0
New Zealand;NZL;TOTAL;1980;2.0
New Zealand;NZL;Wildfire;1980;0.0
Nicaragua;NIC;Drought;1980;0.0
Nicaragua;NIC;Flood;1980;1.0
Nicaragua;NIC;Landslide;1980;0.0
Nicaragua;NIC;Storm;1980;0.0
Nicaragua;NIC;TOTAL;1980;1.0
Nicaragua;NIC;Wildfire;1980;0.0
Niger;NER;Drought;1980;1.0
Niger;NER;Flood;1980;0.0
Niger;NER;Storm;1980;0.0
Niger;NER;TOTAL;1980;1.0
Nigeria;NGA;Drought;1980;0.0
Nigeria;NGA;Extreme temperature;1980;0.0
Nigeria;NGA;Flood;1980;0.0
Nigeria;NGA;Landslide;1980;0.0
Nigeria;NGA;Storm;1980;0.0
Nigeria;NGA;TOTAL;1980;0.0
North Macedonia, Republic of ;MKD;Drought;1980;0.0
North Macedonia, Republic of ;MKD;Extreme temperature;1980;0.0
North Macedonia, Republic of ;MKD;Flood;1980;0.0
North Macedonia, Republic of ;MKD;Storm;1980;0.0
North Macedonia, Republic of ;MKD;TOTAL;1980;0.0
North Macedonia, Republic of ;MKD;Wildfire;1980;0.0
Northern Mariana Islands;MNP;Storm;1980;0.0
Northern Mariana Islands;MNP;TOTAL;1980;0.0
Norway;NOR;Flood;1980;0.0
Norway;NOR;Landslide;1980;0.0
Norway;NOR;Storm;1980;0.0
Norway;NOR;TOTAL;1980;0.0
Oman;OMN;Flood;1980;0.0
Oman;OMN;Storm;1980;0.0
Oman;OMN;TOTAL;1980;0.0
Pakistan;PAK;Drought;1980;0.0
Pakistan;PAK;Extreme temperature;1980;0.0
Pakistan;PAK;Flood;1980;1.0
Pakistan;PAK;Landslide;1980;0.0
Pakistan;PAK;Storm;1980;1.0
Pakistan;PAK;TOTAL;1980;2.0
Palau, Rep. of;PLW;Drought;1980;0.0
Palau, Rep. of;PLW;Storm;1980;0.0
Palau, Rep. of;PLW;TOTAL;1980;0.0
Panama;PAN;Drought;1980;0.0
Panama;PAN;Flood;1980;0.0
Panama;PAN;Storm;1980;0.0
Panama;PAN;TOTAL;1980;0.0
Panama;PAN;Wildfire;1980;0.0
Papua New Guinea;PNG;Drought;1980;1.0
Papua New Guinea;PNG;Flood;1980;0.0
Papua New Guinea;PNG;Landslide;1980;0.0
Papua New Guinea;PNG;Storm;1980;0.0
Papua New Guinea;PNG;TOTAL;1980;1.0
Papua New Guinea;PNG;Wildfire;1980;0.0
Paraguay;PRY;Drought;1980;0.0
Paraguay;PRY;Extreme temperature;1980;0.0
Paraguay;PRY;Flood;1980;0.0
Paraguay;PRY;Storm;1980;0.0
Paraguay;PRY;TOTAL;1980;0.0
Paraguay;PRY;Wildfire;1980;0.0
Peru;PER;Drought;1980;0.0
Peru;PER;Extreme temperature;1980;0.0
Peru;PER;Flood;1980;1.0
Peru;PER;Landslide;1980;0.0
Peru;PER;Storm;1980;0.0
Peru;PER;TOTAL;1980;1.0
Peru;PER;Wildfire;1980;0.0
Philippines;PHL;Drought;1980;1.0
Philippines;PHL;Flood;1980;1.0
Philippines;PHL;Landslide;1980;0.0
Philippines;PHL;Storm;1980;6.0
Philippines;PHL;TOTAL;1980;8.0
Philippines;PHL;Wildfire;1980;0.0
Poland, Rep. of;POL;Drought;1980;0.0
Poland, Rep. of;POL;Extreme temperature;1980;0.0
Poland, Rep. of;POL;Flood;1980;1.0
Poland, Rep. of;POL;Storm;1980;0.0
Poland, Rep. of;POL;TOTAL;1980;1.0
Poland, Rep. of;POL;Wildfire;1980;0.0
Portugal;PRT;Drought;1980;0.0
Portugal;PRT;Extreme temperature;1980;0.0
Portugal;PRT;Flood;1980;0.0
Portugal;PRT;Storm;1980;0.0
Portugal;PRT;TOTAL;1980;0.0
Portugal;PRT;Wildfire;1980;0.0
Qatar;QAT;Flood;1980;0.0
Qatar;QAT;TOTAL;1980;0.0
Romania;ROU;Drought;1980;0.0
Romania;ROU;Extreme temperature;1980;0.0
Romania;ROU;Flood;1980;0.0
Romania;ROU;Landslide;1980;0.0
Romania;ROU;Storm;1980;0.0
Romania;ROU;TOTAL;1980;0.0
Russian Federation;RUS;Drought;1980;0.0
Russian Federation;RUS;Extreme temperature;1980;0.0
Russian Federation;RUS;Flood;1980;0.0
Russian Federation;RUS;Landslide;1980;0.0
Russian Federation;RUS;Storm;1980;0.0
Russian Federation;RUS;TOTAL;1980;0.0
Russian Federation;RUS;Wildfire;1980;0.0
Rwanda;RWA;Drought;1980;0.0
Rwanda;RWA;Flood;1980;0.0
Rwanda;RWA;Landslide;1980;0.0
Rwanda;RWA;Storm;1980;0.0
Rwanda;RWA;TOTAL;1980;0.0
Saint Barthélemy;BLM;Storm;1980;0.0
Saint Barthélemy;BLM;TOTAL;1980;0.0
Saint Helena;SHN;Storm;1980;0.0
Saint Helena;SHN;TOTAL;1980;0.0
Saint Martin (French Part);MAF;Storm;1980;0.0
Saint Martin (French Part);MAF;TOTAL;1980;0.0
Samoa;WSM;Drought;1980;0.0
Samoa;WSM;Flood;1980;0.0
Samoa;WSM;Storm;1980;0.0
Samoa;WSM;TOTAL;1980;0.0
Samoa;WSM;Wildfire;1980;0.0
São Tomé and Príncipe, Dem. Rep. of;STP;Drought;1980;0.0
São Tomé and Príncipe, Dem. Rep. of;STP;Flood;1980;0.0
São Tomé and Príncipe, Dem. Rep. of;STP;TOTAL;1980;0.0
Saudi Arabia;SAU;Flood;1980;0.0
Saudi Arabia;SAU;Storm;1980;0.0
Saudi Arabia;SAU;TOTAL;1980;0.0
Senegal;SEN;Drought;1980;1.0
Senegal;SEN;Flood;1980;0.0
Senegal;SEN;Storm;1980;0.0
Senegal;SEN;TOTAL;1980;1.0
Serbia and Montenegro;SCG;Extreme temperature;1980;0.0
Serbia and Montenegro;SCG;Flood;1980;0.0
Serbia and Montenegro;SCG;Storm;1980;0.0
Serbia and Montenegro;SCG;TOTAL;1980;0.0
Serbia and Montenegro;SCG;Wildfire;1980;0.0
Serbia, Rep. of;SRB;Extreme temperature;1980;0.0
Serbia, Rep. of;SRB;Flood;1980;0.0
Serbia, Rep. of;SRB;TOTAL;1980;0.0
Seychelles;SYC;Flood;1980;0.0
Seychelles;SYC;Storm;1980;0.0
Seychelles;SYC;TOTAL;1980;0.0
Sierra Leone;SLE;Flood;1980;0.0
Sierra Leone;SLE;Landslide;1980;0.0
Sierra Leone;SLE;Storm;1980;0.0
Sierra Leone;SLE;TOTAL;1980;0.0
Sierra Leone;SLE;Wildfire;1980;0.0
Sint Maarten, Kingdom of the Netherlands;SXM;Storm;1980;0.0
Sint Maarten, Kingdom of the Netherlands;SXM;TOTAL;1980;0.0
Slovak Rep.;SVK;Extreme temperature;1980;0.0
Slovak Rep.;SVK;Flood;1980;0.0
Slovak Rep.;SVK;Storm;1980;0.0
Slovak Rep.;SVK;TOTAL;1980;0.0
Slovak Rep.;SVK;Wildfire;1980;0.0
Slovenia, Rep. of;SVN;Extreme temperature;1980;0.0
Slovenia, Rep. of;SVN;Flood;1980;0.0
Slovenia, Rep. of;SVN;Storm;1980;0.0
Slovenia, Rep. of;SVN;TOTAL;1980;0.0
Solomon Islands;SLB;Drought;1980;0.0
Solomon Islands;SLB;Flood;1980;0.0
Solomon Islands;SLB;Storm;1980;0.0
Solomon Islands;SLB;TOTAL;1980;0.0
Somalia;SOM;Drought;1980;1.0
Somalia;SOM;Flood;1980;0.0
Somalia;SOM;Storm;1980;0.0
Somalia;SOM;TOTAL;1980;1.0
South Africa;ZAF;Drought;1980;1.0
South Africa;ZAF;Extreme temperature;1980;0.0
South Africa;ZAF;Flood;1980;0.0
South Africa;ZAF;Landslide;1980;0.0
South Africa;ZAF;Storm;1980;0.0
South Africa;ZAF;TOTAL;1980;1.0
South Africa;ZAF;Wildfire;1980;0.0
South Sudan, Rep. of;SSD;Drought;1980;0.0
South Sudan, Rep. of;SSD;Flood;1980;0.0
South Sudan, Rep. of;SSD;TOTAL;1980;0.0
South Sudan, Rep. of;SSD;Wildfire;1980;0.0
Soviet Union (former);SUN;Flood;1980;0.0
Soviet Union (former);SUN;Landslide;1980;0.0
Soviet Union (former);SUN;Storm;1980;0.0
Soviet Union (former);SUN;TOTAL;1980;0.0
Soviet Union (former);SUN;Wildfire;1980;0.0
Spain;ESP;Drought;1980;1.0
Spain;ESP;Extreme temperature;1980;0.0
Spain;ESP;Flood;1980;0.0
Spain;ESP;Landslide;1980;0.0
Spain;ESP;Storm;1980;0.0
Spain;ESP;TOTAL;1980;1.0
Spain;ESP;Wildfire;1980;0.0
Sri Lanka;LKA;Drought;1980;1.0
Sri Lanka;LKA;Flood;1980;0.0
Sri Lanka;LKA;Landslide;1980;0.0
Sri Lanka;LKA;Storm;1980;0.0
Sri Lanka;LKA;TOTAL;1980;1.0
St. Kitts and Nevis;KNA;Flood;1980;0.0
St. Kitts and Nevis;KNA;Storm;1980;0.0
St. Kitts and Nevis;KNA;TOTAL;1980;0.0
St. Lucia;LCA;Drought;1980;0.0
St. Lucia;LCA;Flood;1980;0.0
St. Lucia;LCA;Landslide;1980;0.0
St. Lucia;LCA;Storm;1980;1.0
St. Lucia;LCA;TOTAL;1980;1.0
St. Vincent and the Grenadines;VCT;Drought;1980;0.0
St. Vincent and the Grenadines;VCT;Flood;1980;0.0
St. Vincent and the Grenadines;VCT;Storm;1980;1.0
St. Vincent and the Grenadines;VCT;TOTAL;1980;1.0
Sudan;SDN;Drought;1980;1.0
Sudan;SDN;Extreme temperature;1980;0.0
Sudan;SDN;Flood;1980;0.0
Sudan;SDN;Storm;1980;0.0
Sudan;SDN;TOTAL;1980;1.0
Sudan;SDN;Wildfire;1980;0.0
Suriname;SUR;Flood;1980;0.0
Suriname;SUR;TOTAL;1980;0.0
Sweden;SWE;Extreme temperature;1980;0.0
Sweden;SWE;Flood;1980;0.0
Sweden;SWE;Storm;1980;0.0
Sweden;SWE;TOTAL;1980;0.0
Sweden;SWE;Wildfire;1980;0.0
Switzerland;CHE;Extreme temperature;1980;0.0
Switzerland;CHE;Flood;1980;0.0
Switzerland;CHE;Landslide;1980;0.0
Switzerland;CHE;Storm;1980;0.0
Switzerland;CHE;TOTAL;1980;0.0
Syrian Arab Rep.;SYR;Drought;1980;0.0
Syrian Arab Rep.;SYR;Flood;1980;0.0
Syrian Arab Rep.;SYR;Landslide;1980;0.0
Syrian Arab Rep.;SYR;Storm;1980;0.0
Syrian Arab Rep.;SYR;TOTAL;1980;0.0
Syrian Arab Rep.;SYR;Wildfire;1980;0.0
Taiwan Province of China;TWN;Extreme temperature;1980;0.0
Taiwan Province of China;TWN;Flood;1980;0.0
Taiwan Province of China;TWN;Landslide;1980;0.0
Taiwan Province of China;TWN;Storm;1980;0.0
Taiwan Province of China;TWN;TOTAL;1980;0.0
Tajikistan, Rep. of;TJK;Drought;1980;0.0
Tajikistan, Rep. of;TJK;Extreme temperature;1980;0.0
Tajikistan, Rep. of;TJK;Flood;1980;0.0
Tajikistan, Rep. of;TJK;Landslide;1980;0.0
Tajikistan, Rep. of;TJK;Storm;1980;0.0
Tajikistan, Rep. of;TJK;TOTAL;1980;0.0
Tanzania, United Rep. of;TZA;Drought;1980;0.0
Tanzania, United Rep. of;TZA;Flood;1980;0.0
Tanzania, United Rep. of;TZA;Landslide;1980;0.0
Tanzania, United Rep. of;TZA;Storm;1980;0.0
Tanzania, United Rep. of;TZA;TOTAL;1980;0.0
Tanzania, United Rep. of;TZA;Wildfire;1980;0.0
Thailand;THA;Drought;1980;0.0
Thailand;THA;Extreme temperature;1980;0.0
Thailand;THA;Flood;1980;1.0
Thailand;THA;Landslide;1980;0.0
Thailand;THA;Storm;1980;0.0
Thailand;THA;TOTAL;1980;1.0
Thailand;THA;Wildfire;1980;0.0
Timor-Leste, Dem. Rep. of;TLS;Drought;1980;0.0
Timor-Leste, Dem. Rep. of;TLS;Flood;1980;0.0
Timor-Leste, Dem. Rep. of;TLS;Storm;1980;0.0
Timor-Leste, Dem. Rep. of;TLS;TOTAL;1980;0.0
Togo;TGO;Drought;1980;1.0
Togo;TGO;Flood;1980;0.0
Togo;TGO;TOTAL;1980;1.0
Tokelau;TKL;Storm;1980;0.0
Tokelau;TKL;TOTAL;1980;0.0
Tonga;TON;Drought;1980;0.0
Tonga;TON;Storm;1980;0.0
Tonga;TON;TOTAL;1980;0.0
Trinidad and Tobago;TTO;Drought;1980;0.0
Trinidad and Tobago;TTO;Flood;1980;0.0
Trinidad and Tobago;TTO;Landslide;1980;0.0
Trinidad and Tobago;TTO;Storm;1980;0.0
Trinidad and Tobago;TTO;TOTAL;1980;0.0
Tunisia;TUN;Drought;1980;0.0
Tunisia;TUN;Flood;1980;0.0
Tunisia;TUN;TOTAL;1980;0.0
Tunisia;TUN;Wildfire;1980;0.0
Turkey;TUR;Extreme temperature;1980;0.0
Turkey;TUR;Flood;1980;1.0
Turkey;TUR;Landslide;1980;1.0
Turkey;TUR;Storm;1980;0.0
Turkey;TUR;TOTAL;1980;2.0
Turkey;TUR;Wildfire;1980;0.0
Turkmenistan;TKM;Flood;1980;0.0
Turkmenistan;TKM;TOTAL;1980;0.0
Turks and Caicos Islands;TCA;Storm;1980;0.0
Turks and Caicos Islands;TCA;TOTAL;1980;0.0
Tuvalu;TUV;Drought;1980;0.0
Tuvalu;TUV;Storm;1980;0.0
Tuvalu;TUV;TOTAL;1980;0.0
Uganda;UGA;Drought;1980;0.0
Uganda;UGA;Flood;1980;0.0
Uganda;UGA;Landslide;1980;0.0
Uganda;UGA;Storm;1980;0.0
Uganda;UGA;TOTAL;1980;0.0
Ukraine;UKR;Drought;1980;0.0
Ukraine;UKR;Extreme temperature;1980;0.0
Ukraine;UKR;Flood;1980;0.0
Ukraine;UKR;Storm;1980;0.0
Ukraine;UKR;TOTAL;1980;0.0
Ukraine;UKR;Wildfire;1980;0.0
United Arab Emirates;ARE;Flood;1980;0.0
United Arab Emirates;ARE;TOTAL;1980;0.0
United Kingdom;GBR;Extreme temperature;1980;0.0
United Kingdom;GBR;Flood;1980;0.0
United Kingdom;GBR;Storm;1980;0.0
United Kingdom;GBR;TOTAL;1980;0.0
United States;USA;Drought;1980;0.0
United States;USA;Extreme temperature;1980;1.0
United States;USA;Flood;1980;3.0
United States;USA;Landslide;1980;0.0
United States;USA;Storm;1980;3.0
United States;USA;TOTAL;1980;7.0
United States;USA;Wildfire;1980;0.0
United States Virgin Islands;VIR;Storm;1980;0.0
United States Virgin Islands;VIR;TOTAL;1980;0.0
Uruguay;URY;Drought;1980;0.0
Uruguay;URY;Extreme temperature;1980;0.0
Uruguay;URY;Flood;1980;0.0
Uruguay;URY;Storm;1980;0.0
Uruguay;URY;TOTAL;1980;0.0
Uzbekistan, Rep. of;UZB;Drought;1980;0.0
Uzbekistan, Rep. of;UZB;Flood;1980;0.0
Uzbekistan, Rep. of;UZB;Landslide;1980;0.0
Uzbekistan, Rep. of;UZB;TOTAL;1980;0.0
Vanuatu;VUT;Flood;1980;0.0
Vanuatu;VUT;Landslide;1980;0.0
Vanuatu;VUT;Storm;1980;0.0
Vanuatu;VUT;TOTAL;1980;0.0
Venezuela, Rep. Bolivariana de;VEN;Drought;1980;0.0
Venezuela, Rep. Bolivariana de;VEN;Flood;1980;0.0
Venezuela, Rep. Bolivariana de;VEN;Landslide;1980;0.0
Venezuela, Rep. Bolivariana de;VEN;Storm;1980;0.0
Venezuela, Rep. Bolivariana de;VEN;TOTAL;1980;0.0
Vietnam;VNM;Drought;1980;0.0
Vietnam;VNM;Flood;1980;1.0
Vietnam;VNM;Landslide;1980;0.0
Vietnam;VNM;Storm;1980;2.0
Vietnam;VNM;TOTAL;1980;3.0
Vietnam;VNM;Wildfire;1980;0.0
Wallis and Futuna Islands;WLF;Storm;1980;0.0
Wallis and Futuna Islands;WLF;TOTAL;1980;0.0
West Bank and Gaza;PSE;Extreme temperature;1980;0.0
West Bank and Gaza;PSE;Flood;1980;0.0
West Bank and Gaza;PSE;Storm;1980;0.0
West Bank and Gaza;PSE;TOTAL;1980;0.0
Yemen, Rep. of;YEM;Flood;1980;0.0
Yemen, Rep. of;YEM;Landslide;1980;0.0
Yemen, Rep. of;YEM;Storm;1980;0.0
Yemen, Rep. of;YEM;TOTAL;1980;0.0
Zambia;ZMB;Drought;1980;0.0
Zambia;ZMB;Flood;1980;0.0
Zambia;ZMB;Landslide;1980;0.0
Zambia;ZMB;TOTAL;1980;0.0
Zimbabwe;ZWE;Drought;1980;0.0
Zimbabwe;ZWE;Flood;1980;0.0
Zimbabwe;ZWE;Storm;1980;0.0
Zimbabwe;ZWE;TOTAL;1980;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;2.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;3.0
;;;1981;0.0
;;;1981;1.0
;;;1981;5.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;3.0
;;;1981;3.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;2.0
;;;1981;0.0
;;;1981;0.0
;;;1981;2.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;4.0
;;;1981;2.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;5.0
;;;1981;0.0
;;;1981;1.0
;;;1981;7.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;2.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;0.0
;;;1981;5.0
;;;1981;7.0
;;;1981;0.0
;;;1981;0.0
;;;1981;3.0
;;;1981;1.0
;;;1981;0.0
;;;1981;4.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;2.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;4.0
;;;1981;5.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;1.0
;;;1981;2.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;1.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
;;;1981;0.0
