;pais;codigo_iso;anio;valor;info_codigo
4291;Spain;ESP;2008;3.66;6.1
4292;Sri Lanka;LKA;2008;2.48;6.1
4293;St. Kitts and Nevis;KNA;2008;2.61;6.1
4294;St. Lucia;LCA;2008;3.02;6.1
4295;St. Martin (French part);MAF;2008;;6.1
4296;St. Vincent and the Grenadines;VCT;2008;2.96;6.1
4297;Sudan;SDN;2008;4.73;6.1
4298;Suriname;SUR;2008;3.62;6.1
4299;Swaziland;SWZ;2008;5.36;6.1
4300;Sweden;SWE;2008;5.19;6.1
4301;Switzerland;CHE;2008;2.66;6.1
4302;Syrian Arab Republic;SYR;2008;8.1;6.1
4303;Taiwan, China;TWN;2008;;6.1
4304;Tajikistan;TJK;2008;7.06;6.1
4305;Tanzania;TZA;2008;9.59;6.1
4306;Thailand;THA;2008;5.33;6.1
4307;Timor-Leste;TMP;2008;2.49;6.1
4308;Togo;TGO;2008;14.69;6.1
4309;Tonga;TON;2008;3.7;6.1
4310;Trinidad and Tobago;TTO;2008;18.69;6.1
4311;Tunisia;TUN;2008;3.77;6.1
4312;Turkey;TUR;2008;3.57;6.1
4313;Turkmenistan;TKM;2008;21.72;6.1
4314;Turks and Caicos Islands;TCA;2008;;6.1
4315;Tuvalu;TUV;2008;3.18;6.1
4316;Uganda;UGA;2008;8.82;6.1
4317;Ukraine;UKR;2008;13.91;6.1
4318;United Arab Emirates;ARE;2008;5.0;6.1
4319;United Kingdom;GBR;2008;3.73;6.1
4320;United States;USA;2008;6.22;6.1
4321;Uruguay;URY;2008;3.39;6.1
4322;Uzbekistan;UZB;2008;20.45;6.1
4323;Vanuatu;VUT;2008;3.51;6.1
4324;Venezuela, RB;VEN;2008;5.39;6.1
4325;Vietnam;VNM;2008;5.86;6.1
4326;Virgin Islands (U.S.);VIR;2008;;6.1
4327;West Bank and Gaza;WBG;2008;3.97;6.1
4328;Western Sahara;ESH;2008;;6.1
4329;Yemen, Rep.;YEM;2008;3.18;6.1
4330;Zambia;ZMB;2008;8.75;6.1
4331;Zimbabwe;ZWE;2008;23.36;6.1
4332;Afghanistan;AFG;2009;2.62;6.1
4333;Albania;ALB;2009;3.41;6.1
4334;Algeria;DZA;2009;3.8;6.1
4335;American Samoa;ASM;2009;;6.1
4336;Andorra;ADO;2009;;6.1
4337;Angola;AGO;2009;3.65;6.1
4338;Antigua and Barbuda;ATG;2009;3.83;6.1
4339;Argentina;ARG;2009;4.5;6.1
4340;Armenia;ARM;2009;5.79;6.1
4341;Aruba;ABW;2009;;6.1
4342;Australia;AUS;2009;5.96;6.1
4343;Austria;AUT;2009;3.76;6.1
4344;Azerbaijan;AZE;2009;3.63;6.1
4345;Bahamas, The;BHS;2009;2.97;6.1
4346;Bahrain;BHR;2009;10.55;6.1
4347;Bangladesh;BGD;2009;3.35;6.1
4348;Barbados;BRB;2009;5.13;6.1
4349;Belarus;BLR;2009;8.03;6.1
4350;Belgium;BEL;2009;5.44;6.1
4351;Belize;BLZ;2009;5.36;6.1
4352;Benin;BEN;2009;8.79;6.1
4353;Bermuda;BMU;2009;1.84;6.1
4354;Bhutan;BTN;2009;13.2;6.1
4355;Bolivia;BOL;2009;4.77;6.1
4356;Bosnia and Herzegovina;BIH;2009;7.33;6.1
4357;Botswana;BWA;2009;3.33;6.1
4358;Brazil;BRA;2009;3.78;6.1
4359;British Virgin Islands;VGB;2009;;6.1
4360;Brunei Darussalam;BRN;2009;4.62;6.1
4361;Bulgaria;BGR;2009;6.5;6.1
4362;Burkina Faso;BFA;2009;6.85;6.1
4363;Burundi;BDI;2009;13.51;6.1
4364;Cambodia;KHM;2009;6.24;6.1
4365;Cameroon;CMR;2009;5.64;6.1
4366;Canada;CAN;2009;8.18;6.1
4367;Cape Verde;CPV;2009;3.15;6.1
4368;Cayman Islands;CYM;2009;;6.1
4369;Central African Republic;CAF;2009;5.85;6.1
4370;Chad;TCD;2009;3.54;6.1
4371;Channel Islands;CHI;2009;;6.1
4372;Chile;CHL;2009;3.97;6.1
4373;China;CHN;2009;8.69;6.1
4374;Colombia;COL;2009;2.67;6.1
4375;Comoros;COM;2009;4.59;6.1
4376;Congo, Dem. Rep.;ZAR;2009;21.83;6.1
4377;Congo, Rep.;COG;2009;3.08;6.1
4378;Cook Islands;COK;2009;;6.1
4379;Costa Rica;CRI;2009;3.48;6.1
4380;Cote d'Ivoire;CIV;2009;7.3;6.1
4381;Croatia;HRV;2009;4.43;6.1
4382;Cuba;CUB;2009;2.35;6.1
4383;Curacao;CUW;2009;;6.1
4384;Cyprus;CYP;2009;3.83;6.1
4385;Czech Republic;CZE;2009;6.13;6.1
4386;Denmark;DNK;2009;3.28;6.1
4387;Djibouti;DJI;2009;4.54;6.1
4388;Dominica;DMA;2009;2.79;6.1
4389;Dominican Republic;DOM;2009;2.93;6.1
4390;Ecuador;ECU;2009;3.61;6.1
4391;Egypt, Arab Rep.;EGY;2009;3.93;6.1
4392;El Salvador;SLV;2009;3.97;6.1
4393;Equatorial Guinea;GNQ;2009;2.4;6.1
4394;Eritrea;ERI;2009;4.97;6.1
4395;Estonia;EST;2009;7.07;6.1
4396;Ethiopia;ETH;2009;20.76;6.1
4397;Faeroe Islands;FRO;2009;;6.1
4398;Falkland Islands;FLK;2009;;6.1
4399;Fiji;FJI;2009;2.6;6.1
4400;Finland;FIN;2009;6.82;6.1
4401;France;FRA;2009;4.52;6.1
4402;French Guyana;GUF;2009;;6.1
4403;French Polynesia;PYF;2009;;6.1
4404;Gabon;GAB;2009;8.05;6.1
4405;Gambia, The;GMB;2009;4.7;6.1
4406;Georgia;GEO;2009;5.21;6.1
4407;Germany;DEU;2009;4.07;6.1
4408;Ghana;GHA;2009;4.09;6.1
4409;Gibraltar;GIB;2009;;6.1
4410;Greece;GRC;2009;3.58;6.1
4411;Greenland;GRL;2009;;6.1
4412;Grenada;GRD;2009;3.26;6.1
4413;Guadeloupe;GLP;2009;;6.1
4414;Guam;GUM;2009;;6.1
4415;Guatemala;GTM;2009;4.11;6.1
4416;Guinea;GIN;2009;11.13;6.1
4417;Guinea-Bissau;GNB;2009;13.23;6.1
4418;Guyana;GUY;2009;7.27;6.1
4419;Haiti;HTI;2009;9.95;6.1
4420;Honduras;HND;2009;5.95;6.1
4421;Hong Kong SAR, China;HKG;2009;1.94;6.1
4422;Hungary;HUN;2009;4.73;6.1
4423;Iceland;ISL;2009;17.57;6.1
4424;India;IND;2009;5.65;6.1
4425;Indonesia;IDN;2009;4.39;6.1
4426;Iran, Islamic Rep.;IRN;2009;7.01;6.1
4427;Iraq;IRQ;2009;3.75;6.1
4428;Ireland;IRL;2009;2.95;6.1
4429;Isle of Man;IMY;2009;;6.1
4430;Israel;ISR;2009;4.2;6.1
4431;Italy;ITA;2009;3.41;6.1
4432;Jamaica;JAM;2009;5.53;6.1
4433;Japan;JPN;2009;4.68;6.1
4434;Jordan;JOR;2009;4.7;6.1
4435;Kazakhstan;KAZ;2009;8.34;6.1
4436;Kenya;KEN;2009;8.29;6.1
4437;Kiribati;KIR;2009;3.36;6.1
4438;Korea, Dem. Rep.;PRK;2009;;6.1
4439;Korea, Rep.;KOR;2009;6.8;6.1
4440;Kosovo;KSV;2009;7.48;6.1
4441;Kuwait;KWT;2009;5.69;6.1
4442;Kyrgyz Republic;KGZ;2009;7.91;6.1
4443;Lao PDR;LAO;2009;3.15;6.1
4444;Latvia;LVA;2009;4.7;6.1
4445;Lebanon;LBN;2009;4.26;6.1
4446;Lesotho;LSO;2009;12.41;6.1
4447;Liberia;LBR;2009;26.37;6.1
4448;Libya;LBY;2009;4.64;6.1
4449;Liechtenstein;LIE;2009;;6.1
4450;Lithuania;LTU;2009;5.79;6.1
4451;Luxembourg;LUX;2009;3.8;6.1
4452;Macao SAR, China;MAC;2009;0.93;6.1
4453;Macedonia, FYR;MKD;2009;5.18;6.1
4454;Madagascar;MDG;2009;5.06;6.1
4455;Malawi;MWI;2009;6.48;6.1
4456;Malaysia;MYS;2009;5.45;6.1
4457;Maldives;MDV;2009;3.49;6.1
4458;Mali;MLI;2009;2.54;6.1
4459;Malta;MLT;2009;2.94;6.1
4460;Marshall Islands;MHL;2009;8.02;6.1
4461;Martinique;MTQ;2009;;6.1
4462;Mauritania;MRT;2009;3.89;6.1
4463;Mauritius;MUS;2009;2.79;6.1
4464;Mayotte;MYT;2009;;6.1
4465;Mexico;MEX;2009;4.34;6.1
4466;Micronesia, Fed. Sts.;FSM;2009;7.15;6.1
4467;Moldova;MDA;2009;10.19;6.1
4468;Monaco;MCO;2009;;6.1
4469;Mongolia;MNG;2009;7.93;6.1
4470;Montenegro;MNE;2009;5.11;6.1
4471;Montserrat;MSR;2009;;6.1
4472;Morocco;MAR;2009;3.34;6.1
4473;Mozambique;MOZ;2009;19.37;6.1
4474;Myanmar;MMR;2009;3.54;6.1
4475;Namibia;NAM;2009;3.58;6.1
4476;Nepal;NPL;2009;8.11;6.1
4477;Netherlands;NLD;2009;4.35;6.1
4478;Netherlands Antilles;ANT;2009;;6.1
4479;New Caledonia;NCL;2009;;6.1
4480;New Zealand;NZL;2009;5.32;6.1
4481;Nicaragua;NIC;2009;5.48;6.1
4482;Niger;NER;2009;7.01;6.1
4483;Nigeria;NGA;2009;6.16;6.1
4484;Northern Mariana Islands;MNP;2009;;6.1
4485;Norway;NOR;2009;4.29;6.1
4486;Oman;OMN;2009;5.03;6.1
4487;Pakistan;PAK;2009;4.88;6.1
4488;Palau;PLW;2009;14.05;6.1
4489;Panama;PAN;2009;2.66;6.1
4490;Papua New Guinea;PNG;2009;10.66;6.1
4491;Paraguay;PRY;2009;4.7;6.1
4492;Peru;PER;2009;2.47;6.1
4493;Philippines;PHL;2009;3.28;6.1
4494;Poland;POL;2009;5.01;6.1
4495;Portugal;PRT;2009;3.59;6.1
4496;Puerto Rico;PRI;2009;0.21;6.1
4497;Qatar;QAT;2009;5.38;6.1
4498;Reunion;REU;2009;;6.1
4499;Romania;ROM;2009;4.12;6.1
4500;Russian Federation;RUS;2009;8.58;6.1
4501;Rwanda;RWA;2009;6.34;6.1
4502;Saint Pierre et Miquelon;SPM;2009;;6.1
4503;Samoa;WSM;2009;4.45;6.1
4504;San Marino;SMR;2009;;6.1
4505;Sao Tome and Principe;STP;2009;5.04;6.1
4506;Saudi Arabia;SAU;2009;5.88;6.1
4507;Senegal;SEN;2009;5.79;6.1
4508;Serbia;SRB;2009;7.12;6.1
4509;Seychelles;SYC;2009;4.26;6.1
4510;Sierra Leone;SLE;2009;7.88;6.1
4511;Singapore;SGP;2009;2.8;6.1
4512;Sint Maarten (Dutch part);SXM;2009;;6.1
4513;Slovak Republic;SVK;2009;5.57;6.1
4514;Slovenia;SVN;2009;5.2;6.1
4515;Solomon Islands;SLB;2009;6.76;6.1
4516;Somalia;SOM;2009;43.16;6.1
4517;South Africa;ZAF;2009;10.12;6.1
4518;South Sudan;SSD;2009;;6.1
4519;Spain;ESP;2009;3.49;6.1
4520;Sri Lanka;LKA;2009;2.37;6.1
4521;St. Kitts and Nevis;KNA;2009;2.83;6.1
4522;St. Lucia;LCA;2009;2.95;6.1
4523;St. Martin (French part);MAF;2009;;6.1
4524;St. Vincent and the Grenadines;VCT;2009;4.11;6.1
4525;Sudan;SDN;2009;4.73;6.1
4526;Suriname;SUR;2009;3.53;6.1
4527;Swaziland;SWZ;2009;5.15;6.1
4528;Sweden;SWE;2009;5.01;6.1
4529;Switzerland;CHE;2009;2.74;6.1
4530;Syrian Arab Republic;SYR;2009;7.11;6.1
4531;Taiwan, China;TWN;2009;;6.1
4532;Tajikistan;TJK;2009;5.91;6.1
4533;Tanzania;TZA;2009;9.35;6.1
4534;Thailand;THA;2009;5.35;6.1
4535;Timor-Leste;TMP;2009;2.36;6.1
4536;Togo;TGO;2009;17.26;6.1
4537;Tonga;TON;2009;3.95;6.1
4538;Trinidad and Tobago;TTO;2009;19.76;6.1
4539;Tunisia;TUN;2009;3.56;6.1
4540;Turkey;TUR;2009;3.72;6.1
4541;Turkmenistan;TKM;2009;17.97;6.1
4542;Turks and Caicos Islands;TCA;2009;;6.1
4543;Tuvalu;TUV;2009;4.31;6.1
4544;Uganda;UGA;2009;8.41;6.1
4545;Ukraine;UKR;2009;13.89;6.1
4546;United Arab Emirates;ARE;2009;5.34;6.1
4547;United Kingdom;GBR;2009;3.67;6.1
4548;United States;USA;2009;6.08;6.1
4549;Uruguay;URY;2009;3.23;6.1
4550;Uzbekistan;UZB;2009;16.8;6.1
4551;Vanuatu;VUT;2009;3.89;6.1
4552;Venezuela, RB;VEN;2009;5.58;6.1
4553;Vietnam;VNM;2009;6.06;6.1
4554;Virgin Islands (U.S.);VIR;2009;;6.1
4555;West Bank and Gaza;WBG;2009;3.35;6.1
4556;Western Sahara;ESH;2009;;6.1
4557;Yemen, Rep.;YEM;2009;3.38;6.1
4558;Zambia;ZMB;2009;8.23;6.1
4559;Zimbabwe;ZWE;2009;22.46;6.1
4560;Afghanistan;AFG;2010;2.94;6.1
4561;Albania;ALB;2010;3.26;6.1
4562;Algeria;DZA;2010;3.61;6.1
4563;American Samoa;ASM;2010;;6.1
4564;Andorra;ADO;2010;;6.1
4565;Angola;AGO;2010;3.7;6.1
4566;Antigua and Barbuda;ATG;2010;4.18;6.1
4567;Argentina;ARG;2010;4.25;6.1
4568;Armenia;ARM;2010;5.39;6.1
4569;Aruba;ABW;2010;;6.1
4570;Australia;AUS;2010;5.86;6.1
4571;Austria;AUT;2010;3.95;6.1
4572;Azerbaijan;AZE;2010;3.36;6.1
4573;Bahamas, The;BHS;2010;2.94;6.1
4574;Bahrain;BHR;2010;10.45;6.1
4575;Bangladesh;BGD;2010;3.44;6.1
4576;Barbados;BRB;2010;4.74;6.1
4577;Belarus;BLR;2010;7.73;6.1
4578;Belgium;BEL;2010;5.7;6.1
4579;Belize;BLZ;2010;5.06;6.1
4580;Benin;BEN;2010;9.14;6.1
4581;Bermuda;BMU;2010;2.31;6.1
4582;Bhutan;BTN;2010;12.55;6.1
4583;Bolivia;BOL;2010;4.99;6.1
4584;Bosnia and Herzegovina;BIH;2010;7.58;6.1
4585;Botswana;BWA;2010;3.36;6.1
4586;Brazil;BRA;2010;3.89;6.1
4587;British Virgin Islands;VGB;2010;;6.1
4588;Brunei Darussalam;BRN;2010;4.79;6.1
4589;Bulgaria;BGR;2010;6.63;6.1
4590;Burkina Faso;BFA;2010;6.44;6.1
4591;Burundi;BDI;2010;13.3;6.1
4592;Cambodia;KHM;2010;6.15;6.1
4593;Cameroon;CMR;2010;5.5;6.1
4594;Canada;CAN;2010;8.01;6.1
4595;Cape Verde;CPV;2010;3.16;6.1
4596;Cayman Islands;CYM;2010;;6.1
4597;Central African Republic;CAF;2010;5.71;6.1
4598;Chad;TCD;2010;3.18;6.1
4599;Channel Islands;CHI;2010;;6.1
4600;Chile;CHL;2010;3.92;6.1
4601;China;CHN;2010;8.68;6.1
4602;Colombia;COL;2010;2.61;6.1
4603;Comoros;COM;2010;4.94;6.1
4604;Congo, Dem. Rep.;ZAR;2010;21.13;6.1
4605;Congo, Rep.;COG;2010;3.09;6.1
4606;Cook Islands;COK;2010;;6.1
4607;Costa Rica;CRI;2010;3.38;6.1
4608;Cote d'Ivoire;CIV;2010;7.75;6.1
4609;Croatia;HRV;2010;4.45;6.1
4610;Cuba;CUB;2010;2.48;6.1
4611;Curacao;CUW;2010;;6.1
4612;Cyprus;CYP;2010;3.66;6.1
4613;Czech Republic;CZE;2010;6.31;6.1
4614;Denmark;DNK;2010;3.42;6.1
4615;Djibouti;DJI;2010;4.76;6.1
4616;Dominica;DMA;2010;2.87;6.1
4617;Dominican Republic;DOM;2010;2.84;6.1
4618;Ecuador;ECU;2010;3.53;6.1
4619;Egypt, Arab Rep.;EGY;2010;3.66;6.1
4620;El Salvador;SLV;2010;3.95;6.1
4621;Equatorial Guinea;GNQ;2010;2.53;6.1
4622;Eritrea;ERI;2010;4.99;6.1
4623;Estonia;EST;2010;7.96;6.1
4624;Ethiopia;ETH;2010;18.96;6.1
4625;Faeroe Islands;FRO;2010;;6.1
4626;Falkland Islands;FLK;2010;;6.1
4627;Fiji;FJI;2010;3.27;6.1
4628;Finland;FIN;2010;7.25;6.1
4629;France;FRA;2010;4.58;6.1
4630;French Guyana;GUF;2010;;6.1
4631;French Polynesia;PYF;2010;;6.1
4632;Gabon;GAB;2010;8.45;6.1
4633;Gambia, The;GMB;2010;4.41;6.1
4634;Georgia;GEO;2010;4.94;6.1
4635;Germany;DEU;2010;4.12;6.1
4636;Ghana;GHA;2010;4.14;6.1
4637;Gibraltar;GIB;2010;;6.1
4638;Greece;GRC;2010;3.55;6.1
4639;Greenland;GRL;2010;;6.1
4640;Grenada;GRD;2010;3.4;6.1
4641;Guadeloupe;GLP;2010;;6.1
4642;Guam;GUM;2010;;6.1
4643;Guatemala;GTM;2010;4.35;6.1
4644;Guinea;GIN;2010;11.4;6.1
4645;Guinea-Bissau;GNB;2010;12.87;6.1
4646;Guyana;GUY;2010;7.36;6.1
4647;Haiti;HTI;2010;10.58;6.1
4648;Honduras;HND;2010;5.87;6.1
4649;Hong Kong SAR, China;HKG;2010;1.69;6.1
4650;Hungary;HUN;2010;4.86;6.1
4651;Iceland;ISL;2010;18.32;6.1
4652;India;IND;2010;5.35;6.1
4653;Indonesia;IDN;2010;4.34;6.1
4654;Iran, Islamic Rep.;IRN;2010;6.58;6.1
4655;Iraq;IRQ;2010;4.01;6.1
4656;Ireland;IRL;2010;2.95;6.1
4657;Isle of Man;IMY;2010;;6.1
4658;Israel;ISR;2010;4.3;6.1
4659;Italy;ITA;2010;3.43;6.1
4660;Jamaica;JAM;2010;4.97;6.1
4661;Japan;JPN;2010;4.74;6.1
4662;Jordan;JOR;2010;4.37;6.1
4663;Kazakhstan;KAZ;2010;8.47;6.1
4664;Kenya;KEN;2010;7.98;6.1
4665;Kiribati;KIR;2010;5.38;6.1
4666;Korea, Dem. Rep.;PRK;2010;;6.1
4667;Korea, Rep.;KOR;2010;6.96;6.1
4668;Kosovo;KSV;2010;7.42;6.1
4669;Kuwait;KWT;2010;5.96;6.1
4670;Kyrgyz Republic;KGZ;2010;7.58;6.1
4671;Lao PDR;LAO;2010;3.0;6.1
4672;Latvia;LVA;2010;5.0;6.1
4673;Lebanon;LBN;2010;3.78;6.1
4674;Lesotho;LSO;2010;11.67;6.1
4675;Liberia;LBR;2010;27.13;6.1
4676;Libya;LBY;2010;4.76;6.1
4677;Liechtenstein;LIE;2010;;6.1
4678;Lithuania;LTU;2010;4.58;6.1
4679;Luxembourg;LUX;2010;3.84;6.1
4680;Macao SAR, China;MAC;2010;0.63;6.1
4681;Macedonia, FYR;MKD;2010;5.13;6.1
4682;Madagascar;MDG;2010;5.13;6.1
4683;Malawi;MWI;2010;6.27;6.1
4684;Malaysia;MYS;2010;5.18;6.1
4685;Maldives;MDV;2010;3.47;6.1
4686;Mali;MLI;2010;2.37;6.1
4687;Malta;MLT;2010;3.02;6.1
4688;Marshall Islands;MHL;2010;7.91;6.1
4689;Martinique;MTQ;2010;;6.1
4690;Mauritania;MRT;2010;3.73;6.1
4691;Mauritius;MUS;2010;2.83;6.1
4692;Mayotte;MYT;2010;;6.1
4693;Mexico;MEX;2010;4.01;6.1
4694;Micronesia, Fed. Sts.;FSM;2010;5.01;6.1
4695;Moldova;MDA;2010;10.5;6.1
4696;Monaco;MCO;2010;;6.1
4697;Mongolia;MNG;2010;7.89;6.1
4698;Montenegro;MNE;2010;5.77;6.1
4699;Montserrat;MSR;2010;;6.1
4700;Morocco;MAR;2010;3.37;6.1
4701;Mozambique;MOZ;2010;18.76;6.1
4702;Myanmar;MMR;2010;3.15;6.1
4703;Namibia;NAM;2010;3.5;6.1
4704;Nepal;NPL;2010;7.97;6.1
4705;Netherlands;NLD;2010;4.59;6.1
4706;Netherlands Antilles;ANT;2010;;6.1
4707;New Caledonia;NCL;2010;;6.1
4708;New Zealand;NZL;2010;5.51;6.1
4709;Nicaragua;NIC;2010;5.36;6.1
4710;Niger;NER;2010;6.98;6.1
4711;Nigeria;NGA;2010;6.15;6.1
4712;Northern Mariana Islands;MNP;2010;;6.1
4713;Norway;NOR;2010;4.61;6.1
4714;Oman;OMN;2010;5.68;6.1
4715;Pakistan;PAK;2010;4.87;6.1
4716;Palau;PLW;2010;13.88;6.1
4717;Panama;PAN;2010;2.69;6.1
4718;Papua New Guinea;PNG;2010;9.5;6.1
4719;Paraguay;PRY;2010;4.45;6.1
4720;Peru;PER;2010;2.69;6.1
4721;Philippines;PHL;2010;3.22;6.1
4722;Poland;POL;2010;5.15;6.1
4723;Portugal;PRT;2010;3.4;6.1
4724;Puerto Rico;PRI;2010;0.21;6.1
4725;Qatar;QAT;2010;5.13;6.1
4726;Reunion;REU;2010;;6.1
4727;Romania;ROM;2010;4.17;6.1
4728;Russian Federation;RUS;2010;8.73;6.1
4729;Rwanda;RWA;2010;6.14;6.1
4730;Saint Pierre et Miquelon;SPM;2010;;6.1
4731;Samoa;WSM;2010;4.53;6.1
4732;San Marino;SMR;2010;;6.1
4733;Sao Tome and Principe;STP;2010;5.08;6.1
4734;Saudi Arabia;SAU;2010;6.25;6.1
4735;Senegal;SEN;2010;5.66;6.1
4736;Serbia;SRB;2010;7.29;6.1
4737;Seychelles;SYC;2010;3.34;6.1
4738;Sierra Leone;SLE;2010;7.62;6.1
4739;Singapore;SGP;2010;2.91;6.1
4740;Sint Maarten (Dutch part);SXM;2010;;6.1
4741;Slovak Republic;SVK;2010;5.65;6.1
4742;Slovenia;SVN;2010;5.28;6.1
4743;Solomon Islands;SLB;2010;6.39;6.1
4744;Somalia;SOM;2010;43.35;6.1
4745;South Africa;ZAF;2010;9.67;6.1
4746;South Sudan;SSD;2010;;6.1
4747;Spain;ESP;2010;3.48;6.1
4748;Sri Lanka;LKA;2010;2.37;6.1
4749;St. Kitts and Nevis;KNA;2010;2.96;6.1
4750;St. Lucia;LCA;2010;3.14;6.1
4751;St. Martin (French part);MAF;2010;;6.1
4752;St. Vincent and the Grenadines;VCT;2010;3.1;6.1
4753;Sudan;SDN;2010;4.68;6.1
4754;Suriname;SUR;2010;3.99;6.1
4755;Swaziland;SWZ;2010;4.8;6.1
4756;Sweden;SWE;2010;5.3;6.1
4757;Switzerland;CHE;2010;2.59;6.1
4758;Syrian Arab Republic;SYR;2010;6.93;6.1
4759;Taiwan, China;TWN;2010;;6.1
4760;Tajikistan;TJK;2010;5.66;6.1
4761;Tanzania;TZA;2010;9.24;6.1
4762;Thailand;THA;2010;5.45;6.1
4763;Timor-Leste;TMP;2010;2.2;6.1
4764;Togo;TGO;2010;16.6;6.1
4765;Tonga;TON;2010;3.24;6.1
4766;Trinidad and Tobago;TTO;2010;21.15;6.1
4767;Tunisia;TUN;2010;3.86;6.1
4768;Turkey;TUR;2010;3.71;6.1
4769;Turkmenistan;TKM;2010;18.78;6.1
4770;Turks and Caicos Islands;TCA;2010;;6.1
4771;Tuvalu;TUV;2010;3.88;6.1
4772;Uganda;UGA;2010;8.25;6.1
4773;Ukraine;UKR;2010;15.41;6.1
4774;United Arab Emirates;ARE;2010;5.4;6.1
4775;United Kingdom;GBR;2010;3.74;6.1
4776;United States;USA;2010;6.07;6.1
4777;Uruguay;URY;2010;2.97;6.1
4778;Uzbekistan;UZB;2010;15.13;6.1
4779;Vanuatu;VUT;2010;3.87;6.1
4780;Venezuela, RB;VEN;2010;6.31;6.1
4781;Vietnam;VNM;2010;6.32;6.1
4782;Virgin Islands (U.S.);VIR;2010;;6.1
4783;West Bank and Gaza;WBG;2010;3.38;6.1
4784;Western Sahara;ESH;2010;;6.1
4785;Yemen, Rep.;YEM;2010;3.17;6.1
4786;Zambia;ZMB;2010;7.77;6.1
4787;Zimbabwe;ZWE;2010;20.71;6.1
4788;Afghanistan;AFG;2011;3.76;6.1
4789;Albania;ALB;2011;3.32;6.1
4790;Algeria;DZA;2011;3.66;6.1
4791;American Samoa;ASM;2011;;6.1
4792;Andorra;ADO;2011;;6.1
4793;Angola;AGO;2011;3.7;6.1
4794;Antigua and Barbuda;ATG;2011;4.18;6.1
4795;Argentina;ARG;2011;4.1;6.1
4796;Armenia;ARM;2011;5.63;6.1
4797;Aruba;ABW;2011;;6.1
4798;Australia;AUS;2011;5.76;6.1
4799;Austria;AUT;2011;3.73;6.1
4800;Azerbaijan;AZE;2011;3.64;6.1
4801;Bahamas, The;BHS;2011;3.26;6.1
4802;Bahrain;BHR;2011;10.24;6.1
4803;Bangladesh;BGD;2011;3.35;6.1
4804;Barbados;BRB;2011;4.68;6.1
4805;Belarus;BLR;2011;7.81;6.1
4806;Belgium;BEL;2011;5.21;6.1
4807;Belize;BLZ;2011;5.45;6.1
4808;Benin;BEN;2011;9.12;6.1
4809;Bermuda;BMU;2011;1.76;6.1
4810;Bhutan;BTN;2011;11.76;6.1
4811;Bolivia;BOL;2011;5.01;6.1
4812;Bosnia and Herzegovina;BIH;2011;8.29;6.1
4813;Botswana;BWA;2011;3.04;6.1
4814;Brazil;BRA;2011;3.8;6.1
4815;British Virgin Islands;VGB;2011;;6.1
4816;Brunei Darussalam;BRN;2011;5.54;6.1
4817;Bulgaria;BGR;2011;7.02;6.1
4818;Burkina Faso;BFA;2011;6.27;6.1
4819;Burundi;BDI;2011;13.04;6.1
4820;Cambodia;KHM;2011;6.01;6.1
4821;Cameroon;CMR;2011;5.09;6.1
4822;Canada;CAN;2011;7.97;6.1
4823;Cape Verde;CPV;2011;3.34;6.1
4824;Cayman Islands;CYM;2011;;6.1
4825;Central African Republic;CAF;2011;5.59;6.1
4826;Chad;TCD;2011;3.23;6.1
4827;Channel Islands;CHI;2011;;6.1
4828;Chile;CHL;2011;4.04;6.1
4829;China;CHN;2011;8.5;6.1
4830;Colombia;COL;2011;2.45;6.1
4831;Comoros;COM;2011;4.61;6.1
4832;Congo, Dem. Rep.;ZAR;2011;21.0;6.1
4833;Congo, Rep.;COG;2011;3.97;6.1
4834;Cook Islands;COK;2011;;6.1
4835;Costa Rica;CRI;2011;3.24;6.1
4836;Cote d'Ivoire;CIV;2011;9.3;6.1
4837;Croatia;HRV;2011;4.36;6.1
4838;Cuba;CUB;2011;2.27;6.1
4839;Curacao;CUW;2011;;6.1
4840;Cyprus;CYP;2011;3.53;6.1
4841;Czech Republic;CZE;2011;5.97;6.1
4842;Denmark;DNK;2011;3.12;6.1
4843;Djibouti;DJI;2011;4.31;6.1
4844;Dominica;DMA;2011;2.77;6.1
4845;Dominican Republic;DOM;2011;2.81;6.1
4846;Ecuador;ECU;2011;3.46;6.1
4847;Egypt, Arab Rep.;EGY;2011;3.78;6.1
4848;El Salvador;SLV;2011;3.91;6.1
4849;Equatorial Guinea;GNQ;2011;2.61;6.1
4850;Eritrea;ERI;2011;4.71;6.1
4851;Estonia;EST;2011;7.41;6.1
4852;Ethiopia;ETH;2011;17.63;6.1
4853;Faeroe Islands;FRO;2011;;6.1
4854;Falkland Islands;FLK;2011;;6.1
4855;Fiji;FJI;2011;3.24;6.1
4856;Finland;FIN;2011;6.8;6.1
4857;France;FRA;2011;4.32;6.1
4858;French Guyana;GUF;2011;;6.1
4859;French Polynesia;PYF;2011;;6.1
4860;Gabon;GAB;2011;6.35;6.1
4861;Gambia, The;GMB;2011;4.7;6.1
4862;Georgia;GEO;2011;5.24;6.1
4863;Germany;DEU;2011;3.77;6.1
4864;Ghana;GHA;2011;3.87;6.1
4865;Gibraltar;GIB;2011;;6.1
4866;Greece;GRC;2011;3.79;6.1
4867;Greenland;GRL;2011;;6.1
4868;Grenada;GRD;2011;3.25;6.1
4869;Guadeloupe;GLP;2011;;6.1
4870;Guam;GUM;2011;;6.1
4871;Guatemala;GTM;2011;4.46;6.1
4872;Guinea;GIN;2011;11.09;6.1
