;pais;codigo_iso;anio;valor;info_codigo
3936;Spain;ESP;1992;;2.3
3937;South Sudan;SSD;1992;;2.3
3938;South Africa;ZAF;1992;;2.3
3939;Somalia;SOM;1992;;2.3
3940;Solomon Islands;SLB;1992;;2.3
3941;Slovak Republic;SVK;1992;;2.3
3942;Sint Maarten (Dutch part);SXM;1992;;2.3
3943;Singapore;SGP;1992;;2.3
3944;Sierra Leone;SLE;1992;;2.3
3945;Seychelles;SYC;1992;;2.3
3946;Serbia;SRB;1992;;2.3
3947;Senegal;SEN;1992;;2.3
3948;Saudi Arabia;SAU;1992;;2.3
3949;Sao Tome and Principe;STP;1992;;2.3
3950;San Marino;SMR;1992;;2.3
3951;Samoa;WSM;1992;;2.3
3952;Saint Pierre et Miquelon;SPM;1992;;2.3
3953;Rwanda;RWA;1992;;2.3
3954;Russian Federation;RUS;1992;;2.3
3955;Romania;ROM;1992;;2.3
3956;Reunion;REU;1992;;2.3
3957;Qatar;QAT;1992;;2.3
3958;Puerto Rico;PRI;1992;;2.3
3959;Portugal;PRT;1992;;2.3
3960;Poland;POL;1992;;2.3
3961;Philippines;PHL;1992;;2.3
3962;Peru;PER;1992;;2.3
3963;Paraguay;PRY;1992;;2.3
3964;Pakistan;PAK;1992;;2.3
3965;Oman;OMN;1992;;2.3
3966;Norway;NOR;1992;;2.3
3967;Northern Mariana Islands;MNP;1992;;2.3
3968;Nigeria;NGA;1992;;2.3
3969;Niger;NER;1992;;2.3
3970;Nicaragua;NIC;1992;;2.3
3971;New Zealand;NZL;1992;;2.3
3972;New Caledonia;NCL;1992;;2.3
3973;Netherlands Antilles;ANT;1992;;2.3
3974;Netherlands;NLD;1992;;2.3
3975;Nepal;NPL;1992;;2.3
3976;Namibia;NAM;1992;;2.3
3977;Myanmar;MMR;1992;;2.3
3978;Mozambique;MOZ;1992;;2.3
3979;Morocco;MAR;1992;;2.3
3980;Montserrat;MSR;1992;;2.3
3981;Montenegro;MNE;1992;;2.3
3982;Mongolia;MNG;1992;;2.3
3983;Monaco;MCO;1992;;2.3
3984;Moldova;MDA;1992;;2.3
3985;Micronesia, Fed. Sts.;FSM;1992;;2.3
3986;Mexico;MEX;1992;;2.3
3987;Mayotte;MYT;1992;;2.3
3988;Mauritania;MRT;1992;;2.3
3989;Martinique;MTQ;1992;;2.3
3990;Marshall Islands;MHL;1992;;2.3
3991;Malta;MLT;1992;;2.3
3992;Mali;MLI;1992;;2.3
3993;Maldives;MDV;1992;;2.3
3994;Malaysia;MYS;1992;;2.3
3995;Macao SAR, China;MAC;1992;;2.3
3996;Luxembourg;LUX;1992;;2.3
3997;Lithuania;LTU;1992;;2.3
3998;Liechtenstein;LIE;1992;;2.3
3999;Libya;LBY;1992;;2.3
4000;Liberia;LBR;1992;;2.3
4001;Lesotho;LSO;1992;;2.3
4002;Lebanon;LBN;1992;;2.3
4003;Latvia;LVA;1992;;2.3
4004;Lao PDR;LAO;1992;;2.3
4005;Kyrgyz Republic;KGZ;1992;;2.3
4006;Kuwait;KWT;1992;;2.3
4007;Kosovo;KSV;1992;;2.3
4008;Korea, Rep.;KOR;1992;;2.3
4009;Korea, Dem. Rep.;PRK;1992;;2.3
4010;Kiribati;KIR;1992;;2.3
4011;Kazakhstan;KAZ;1992;;2.3
4012;Jordan;JOR;1992;;2.3
4013;Japan;JPN;1992;;2.3
4014;Jamaica;JAM;1992;;2.3
4015;Italy;ITA;1992;;2.3
4016;Israel;ISR;1992;;2.3
4017;Isle of Man;IMY;1992;;2.3
4018;Ireland;IRL;1992;;2.3
4019;Iraq;IRQ;1992;;2.3
4020;Iran, Islamic Rep.;IRN;1992;;2.3
4021;Indonesia;IDN;1992;;2.3
4022;India;IND;1992;;2.3
4023;Iceland;ISL;1992;;2.3
4024;Hungary;HUN;1992;;2.3
4025;Hong Kong SAR, China;HKG;1992;;2.3
4026;Honduras;HND;1992;;2.3
4027;Haiti;HTI;1992;;2.3
4028;Guinea-Bissau;GNB;1992;;2.3
4029;Guinea;GIN;1992;;2.3
4030;Greenland;GRL;1992;;2.3
4031;Greece;GRC;1992;;2.3
4032;Gibraltar;GIB;1992;;2.3
4033;Ghana;GHA;1992;;2.3
4034;Germany;DEU;1992;;2.3
4035;Georgia;GEO;1992;;2.3
4036;Gambia, The;GMB;1992;;2.3
4037;Gabon;GAB;1992;;2.3
4038;French Polynesia;PYF;1992;;2.3
4039;French Guyana;GUF;1992;;2.3
4040;France;FRA;1992;;2.3
4041;Finland;FIN;1992;;2.3
4042;Fiji;FJI;1992;;2.3
4043;Falkland Islands;FLK;1992;;2.3
4044;Faeroe Islands;FRO;1992;;2.3
4045;Ethiopia;ETH;1992;;2.3
4046;Estonia;EST;1992;;2.3
4047;Eritrea;ERI;1992;;2.3
4048;Equatorial Guinea;GNQ;1992;;2.3
4049;El Salvador;SLV;1992;;2.3
4050;Egypt, Arab Rep.;EGY;1992;;2.3
4051;Ecuador;ECU;1992;;2.3
4052;Dominican Republic;DOM;1992;;2.3
4053;Dominica;DMA;1992;;2.3
4054;Djibouti;DJI;1992;;2.3
4055;Denmark;DNK;1992;;2.3
4056;Czech Republic;CZE;1992;;2.3
4057;Cyprus;CYP;1992;;2.3
4058;Curacao;CUW;1992;;2.3
4059;Cuba;CUB;1992;;2.3
4060;Croatia;HRV;1992;;2.3
4061;Cote d'Ivoire;CIV;1992;;2.3
4062;Cook Islands;COK;1992;;2.3
4063;Congo, Dem. Rep.;ZAR;1992;;2.3
4064;Comoros;COM;1992;;2.3
4065;Colombia;COL;1992;;2.3
4066;China;CHN;1992;;2.3
4067;Chile;CHL;1992;;2.3
4068;Channel Islands;CHI;1992;;2.3
4069;Central African Republic;CAF;1992;;2.3
4070;Cayman Islands;CYM;1992;;2.3
4071;Cape Verde;CPV;1992;;2.3
4072;Canada;CAN;1992;;2.3
4073;Cameroon;CMR;1992;;2.3
4074;Cambodia;KHM;1992;;2.3
4075;Burundi;BDI;1992;;2.3
4076;Burkina Faso;BFA;1992;;2.3
4077;Bulgaria;BGR;1992;;2.3
4078;Brunei Darussalam;BRN;1992;;2.3
4079;British Virgin Islands;VGB;1992;;2.3
4080;Brazil;BRA;1992;;2.3
4081;Botswana;BWA;1992;;2.3
4082;Bosnia and Herzegovina;BIH;1992;;2.3
4083;Bolivia;BOL;1992;;2.3
4084;Bhutan;BTN;1992;;2.3
4085;Bermuda;BMU;1992;;2.3
4086;Benin;BEN;1992;;2.3
4087;Belize;BLZ;1992;;2.3
4088;Belgium;BEL;1992;;2.3
4089;Belarus;BLR;1992;;2.3
4090;Barbados;BRB;1992;;2.3
4091;Bangladesh;BGD;1992;;2.3
4092;Bahrain;BHR;1992;;2.3
4093;Azerbaijan;AZE;1992;;2.3
4094;Austria;AUT;1992;;2.3
4095;Australia;AUS;1992;;2.3
4096;Aruba;ABW;1992;;2.3
4097;Armenia;ARM;1992;;2.3
4098;Argentina;ARG;1992;;2.3
4099;Antigua and Barbuda;ATG;1992;;2.3
4100;Andorra;ADO;1992;;2.3
4101;Algeria;DZA;1992;;2.3
4102;Albania;ALB;1992;;2.3
4103;Afghanistan;AFG;1992;;2.3
4104;Afghanistan;AFG;1993;;1.1
4105;Albania;ALB;1993;100.0;1.1
4106;Algeria;DZA;1993;94.2;1.1
4107;American Samoa;ASM;1993;;1.1
4108;Andorra;ADO;1993;100.0;1.1
4109;Angola;AGO;1993;46.11;1.1
4110;Antigua and Barbuda;ATG;1993;83.78;1.1
4111;Argentina;ARG;1993;92.15;1.1
4112;Armenia;ARM;1993;97.85;1.1
4113;Aruba;ABW;1993;89.83;1.1
4114;Australia;AUS;1993;100.0;1.1
4115;Austria;AUT;1993;100.0;1.1
4116;Azerbaijan;AZE;1993;95.17;1.1
4117;Bahamas, The;BHS;1993;91.96;1.1
4118;Bahrain;BHR;1993;;1.1
4119;Bangladesh;BGD;1993;14.84;1.1
4120;Barbados;BRB;1993;;1.1
4121;Belarus;BLR;1993;100.0;1.1
4122;Belgium;BEL;1993;100.0;1.1
4123;Belize;BLZ;1993;79.65;1.1
4124;Benin;BEN;1993;11.33;1.1
4125;Bermuda;BMU;1993;100.0;1.1
4126;Bhutan;BTN;1993;1.18;1.1
4127;Bolivia;BOL;1993;59.4;1.1
4128;Bosnia and Herzegovina;BIH;1993;97.07;1.1
4129;Botswana;BWA;1993;12.32;1.1
4130;Brazil;BRA;1993;90.0;1.1
4131;British Virgin Islands;VGB;1993;;1.1
4132;Brunei Darussalam;BRN;1993;100.0;1.1
4133;Bulgaria;BGR;1993;100.0;1.1
4134;Burkina Faso;BFA;1993;6.1;1.1
4135;Burundi;BDI;1993;2.29;1.1
4136;Cambodia;KHM;1993;0.55;1.1
4137;Cameroon;CMR;1993;33.69;1.1
4138;Canada;CAN;1993;100.0;1.1
4139;Cape Verde;CPV;1993;36.18;1.1
4140;Cayman Islands;CYM;1993;100.0;1.1
4141;Central African Republic;CAF;1993;2.07;1.1
4142;Chad;TCD;1993;0.3;1.1
4143;Channel Islands;CHI;1993;100.0;1.1
4144;Chile;CHL;1993;94.81;1.1
4145;China;CHN;1993;91.11;1.1
4146;Colombia;COL;1993;91.48;1.1
4147;Comoros;COM;1993;22.01;1.1
4148;Congo, Dem. Rep.;ZAR;1993;2.01;1.1
4149;Congo, Rep.;COG;1993;21.09;1.1
4150;Cook Islands;COK;1993;96.08;1.1
4151;Costa Rica;CRI;1993;97.73;1.1
4152;Cote d'Ivoire;CIV;1993;97.73;1.1
4153;Croatia;HRV;1993;100.0;1.1
4154;Cuba;CUB;1993;93.63;1.1
4155;Curacao;CUW;1993;93.63;1.1
4156;Cyprus;CYP;1993;100.0;1.1
4157;Czech Republic;CZE;1993;100.0;1.1
4158;Denmark;DNK;1993;100.0;1.1
4159;Djibouti;DJI;1993;61.46;1.1
4160;Dominica;DMA;1993;70.12;1.1
4161;Dominican Republic;DOM;1993;81.94;1.1
4162;Ecuador;ECU;1993;90.26;1.1
4163;Egypt, Arab Rep.;EGY;1993;94.91;1.1
4164;El Salvador;SLV;1993;75.42;1.1
4165;Equatorial Guinea;GNQ;1993;56.6;1.1
4166;Eritrea;ERI;1993;20.84;1.1
4167;Estonia;EST;1993;100.0;1.1
4168;Ethiopia;ETH;1993;3.45;1.1
4169;Faeroe Islands;FRO;1993;;1.1
4170;Falkland Islands;FLK;1993;;1.1
4171;Fiji;FJI;1993;61.22;1.1
4172;Finland;FIN;1993;100.0;1.1
4173;France;FRA;1993;100.0;1.1
4174;French Guyana;GUF;1993;;1.1
4175;French Polynesia;PYF;1993;100.0;1.1
4176;Gabon;GAB;1993;67.28;1.1
4177;Gambia, The;GMB;1993;17.7;1.1
4178;Georgia;GEO;1993;99.32;1.1
4179;Germany;DEU;1993;100.0;1.1
4180;Ghana;GHA;1993;30.6;1.1
4181;Gibraltar;GIB;1993;100.0;1.1
4182;Greece;GRC;1993;100.0;1.1
4183;Greenland;GRL;1993;100.0;1.1
4184;Grenada;GRD;1993;77.69;1.1
4185;Guadeloupe;GLP;1993;77.69;1.1
4186;Guam;GUM;1993;;1.1
4187;Guatemala;GTM;1993;63.97;1.1
4188;Guinea;GIN;1993;11.36;1.1
4189;Guinea-Bissau;GNB;1993;;1.1
4190;Guyana;GUY;1993;72.38;1.1
4191;Haiti;HTI;1993;29.81;1.1
4192;Honduras;HND;1993;61.1;1.1
4193;Hong Kong SAR, China;HKG;1993;100.0;1.1
4194;Hungary;HUN;1993;100.0;1.1
4195;Iceland;ISL;1993;100.0;1.1
4196;India;IND;1993;50.9;1.1
4197;Indonesia;IDN;1993;55.43;1.1
4198;Iran, Islamic Rep.;IRN;1993;96.74;1.1
4199;Iraq;IRQ;1993;95.95;1.1
4200;Ireland;IRL;1993;100.0;1.1
4201;Isle of Man;IMY;1993;100.0;1.1
4202;Israel;ISR;1993;100.0;1.1
4203;Italy;ITA;1993;100.0;1.1
4204;Jamaica;JAM;1993;78.22;1.1
4205;Japan;JPN;1993;100.0;1.1
4206;Jordan;JOR;1993;97.82;1.1
4207;Kazakhstan;KAZ;1993;98.14;1.1
4208;Kenya;KEN;1993;10.9;1.1
4209;Kiribati;KIR;1993;89.45;1.1
4210;Korea, Dem. Rep.;PRK;1993;8.05;1.1
4211;Korea, Rep.;KOR;1993;;1.1
4212;Kosovo;KSV;1993;89.06;1.1
4213;Kuwait;KWT;1993;100.0;1.1
4214;Kyrgyz Republic;KGZ;1993;99.58;1.1
4215;Lao PDR;LAO;1993;31.0;1.1
4216;Latvia;LVA;1993;100.0;1.1
4217;Lebanon;LBN;1993;97.86;1.1
4218;Lesotho;LSO;1993;;1.1
4219;Liberia;LBR;1993;;1.1
4220;Libya;LBY;1993;99.98;1.1
4221;Liechtenstein;LIE;1993;100.0;1.1
4222;Lithuania;LTU;1993;100.0;1.1
4223;Luxembourg;LUX;1993;100.0;1.1
4224;Macao SAR, China;MAC;1993;;1.1
4225;Macedonia, FYR;MKD;1993;91.73;1.1
4226;Madagascar;MDG;1993;11.51;1.1
4227;Malawi;MWI;1993;3.05;1.1
4228;Malaysia;MYS;1993;94.51;1.1
4229;Maldives;MDV;1993;76.57;1.1
4230;Mali;MLI;1993;1.65;1.1
4231;Malta;MLT;1993;100.0;1.1
4232;Marshall Islands;MHL;1993;56.91;1.1
4233;Martinique;MTQ;1993;;1.1
4234;Mauritania;MRT;1993;6.79;1.1
4235;Mauritius;MUS;1993;98.88;1.1
4236;Mayotte;MYT;1993;;1.1
4237;Mexico;MEX;1993;95.01;1.1
4238;Micronesia, Fed. Sts.;FSM;1993;33.39;1.1
4239;Moldova;MDA;1993;96.88;1.1
4240;Monaco;MCO;1993;100.0;1.1
4241;Mongolia;MNG;1993;66.72;1.1
4242;Montenegro;MNE;1993;100.0;1.1
4243;Montserrat;MSR;1993;;1.1
4244;Morocco;MAR;1993;52.89;1.1
4245;Mozambique;MOZ;1993;0.37;1.1
4246;Myanmar;MMR;1993;42.78;1.1
4247;Namibia;NAM;1993;28.42;1.1
4248;Nepal;NPL;1993;1.49;1.1
4249;Netherlands;NLD;1993;100.0;1.1
4250;Netherlands Antilles;ANT;1993;;1.1
4251;New Caledonia;NCL;1993;;1.1
4252;New Zealand;NZL;1993;100.0;1.1
4253;Nicaragua;NIC;1993;72.06;1.1
4254;Niger;NER;1993;4.55;1.1
4255;Nigeria;NGA;1993;34.9;1.1
4256;Northern Mariana Islands;MNP;1993;;1.1
4257;Norway;NOR;1993;100.0;1.1
4258;Oman;OMN;1993;;1.1
4259;Pakistan;PAK;1993;63.77;1.1
4260;Palau;PLW;1993;97.85;1.1
4261;Panama;PAN;1993;75.05;1.1
4262;Papua New Guinea;PNG;1993;8.11;1.1
4263;Paraguay;PRY;1993;82.0;1.1
4264;Peru;PER;1993;64.42;1.1
4265;Philippines;PHL;1993;65.4;1.1
4266;Poland;POL;1993;100.0;1.1
4267;Portugal;PRT;1993;100.0;1.1
4268;Puerto Rico;PRI;1993;;1.1
4269;Qatar;QAT;1993;100.0;1.1
4270;Reunion;REU;1993;;1.1
4271;Romania;ROM;1993;100.0;1.1
4272;Russian Federation;RUS;1993;100.0;1.1
4273;Rwanda;RWA;1993;0.6;1.1
4274;Saint Pierre et Miquelon;SPM;1993;;1.1
4275;Samoa;WSM;1993;80.67;1.1
4276;San Marino;SMR;1993;100.0;1.1
4277;Sao Tome and Principe;STP;1993;45.3;1.1
4278;Saudi Arabia;SAU;1993;;1.1
4279;Senegal;SEN;1993;26.0;1.1
4280;Serbia;SRB;1993;95.59;1.1
4281;Seychelles;SYC;1993;90.75;1.1
4282;Sierra Leone;SLE;1993;17.88;1.1
4283;Singapore;SGP;1993;100.0;1.1
4284;Sint Maarten (Dutch part);SXM;1993;100.0;1.1
4285;Slovak Republic;SVK;1993;100.0;1.1
4286;Slovenia;SVN;1993;100.0;1.1
4287;Solomon Islands;SLB;1993;0.07;1.1
4288;Somalia;SOM;1993;0.1;1.1
4289;South Africa;ZAF;1993;60.81;1.1
4290;South Sudan;SSD;1993;;1.1
4291;Spain;ESP;1993;100.0;1.1
4292;Sri Lanka;LKA;1993;57.72;1.1
4293;St. Kitts and Nevis;KNA;1993;88.93;1.1
4294;St. Lucia;LCA;1993;84.62;1.1
4295;St. Martin (French part);MAF;1993;100.0;1.1
4296;St. Vincent and the Grenadines;VCT;1993;70.22;1.1
4297;Sudan;SDN;1993;32.24;1.1
4298;Suriname;SUR;1993;97.86;1.1
4299;Swaziland;SWZ;1993;1.31;1.1
4300;Sweden;SWE;1993;100.0;1.1
4301;Switzerland;CHE;1993;100.0;1.1
4302;Syrian Arab Republic;SYR;1993;79.59;1.1
4303;Taiwan, China;TWN;1993;;1.1
4304;Tajikistan;TJK;1993;97.37;1.1
4305;Tanzania;TZA;1993;6.78;1.1
4306;Thailand;THA;1993;70.44;1.1
4307;Timor-Leste;TMP;1993;13.38;1.1
4308;Togo;TGO;1993;4.13;1.1
4309;Tonga;TON;1993;80.15;1.1
4310;Trinidad and Tobago;TTO;1993;85.2;1.1
4311;Tunisia;TUN;1993;89.99;1.1
4312;Turkey;TUR;1993;90.11;1.1
4313;Turkmenistan;TKM;1993;98.63;1.1
4314;Turks and Caicos Islands;TCA;1993;91.07;1.1
4315;Tuvalu;TUV;1993;91.82;1.1
4316;Uganda;UGA;1993;4.68;1.1
4317;Ukraine;UKR;1993;92.07;1.1
4318;United Arab Emirates;ARE;1993;100.0;1.1
4319;United Kingdom;GBR;1993;100.0;1.1
4320;United States;USA;1993;100.0;1.1
4321;Uruguay;URY;1993;96.42;1.1
4322;Uzbekistan;UZB;1993;98.91;1.1
4323;Vanuatu;VUT;1993;15.84;1.1
4324;Venezuela, RB;VEN;1993;97.87;1.1
4325;Vietnam;VNM;1993;77.62;1.1
4326;Virgin Islands (U.S.);VIR;1993;100.0;1.1
4327;West Bank and Gaza;WBG;1993;98.2;1.1
4328;Western Sahara;ESH;1993;;1.1
4329;Yemen, Rep.;YEM;1993;39.96;1.1
4330;Zambia;ZMB;1993;15.7;1.1
4331;Zimbabwe;ZWE;1993;30.93;1.1
4332;Afghanistan;AFG;1993;;1.2
4333;Albania;ALB;1993;100.0;1.2
4334;Algeria;DZA;1993;93.28;1.2
4335;American Samoa;ASM;1993;;1.2
4336;Andorra;ADO;1993;100.0;1.2
4337;Angola;AGO;1993;18.17;1.2
4338;Antigua and Barbuda;ATG;1993;100.0;1.2
4339;Argentina;ARG;1993;;1.2
4340;Armenia;ARM;1993;97.48;1.2
4341;Aruba;ABW;1993;99.98;1.2
4342;Australia;AUS;1993;100.0;1.2
4343;Austria;AUT;1993;100.0;1.2
4344;Azerbaijan;AZE;1993;92.07;1.2
4345;Bahamas, The;BHS;1993;99.98;1.2
4346;Bahrain;BHR;1993;;1.2
4347;Bangladesh;BGD;1993;6.33;1.2
4348;Barbados;BRB;1993;;1.2
4349;Belarus;BLR;1993;100.0;1.2
4350;Belgium;BEL;1993;100.0;1.2
4351;Belize;BLZ;1993;73.38;1.2
4352;Benin;BEN;1993;0.17;1.2
4353;Bermuda;BMU;1993;100.0;1.2
4354;Bhutan;BTN;1993;0.01;1.2
4355;Bolivia;BOL;1993;9.46;1.2
4356;Bosnia and Herzegovina;BIH;1993;93.11;1.2
4357;Botswana;BWA;1993;3.65;1.2
4358;Brazil;BRA;1993;57.2;1.2
4359;British Virgin Islands;VGB;1993;;1.2
4360;Brunei Darussalam;BRN;1993;100.0;1.2
4361;Bulgaria;BGR;1993;100.0;1.2
4362;Burkina Faso;BFA;1993;0.6;1.2
4363;Burundi;BDI;1993;0.34;1.2
4364;Cambodia;KHM;1993;0.02;1.2
4365;Cameroon;CMR;1993;14.54;1.2
4366;Canada;CAN;1993;100.0;1.2
4367;Cape Verde;CPV;1993;1.07;1.2
4368;Cayman Islands;CYM;1993;100.0;1.2
4369;Central African Republic;CAF;1993;0.02;1.2
4370;Chad;TCD;1993;;1.2
4371;Channel Islands;CHI;1993;100.0;1.2
4372;Chile;CHL;1993;72.37;1.2
4373;China;CHN;1993;88.38;1.2
4374;Colombia;COL;1993;74.84;1.2
4375;Comoros;COM;1993;11.25;1.2
4376;Congo, Dem. Rep.;ZAR;1993;1.21;1.2
4377;Congo, Rep.;COG;1993;17.93;1.2
4378;Cook Islands;COK;1993;97.06;1.2
4379;Costa Rica;CRI;1993;95.51;1.2
4380;Cote d'Ivoire;CIV;1993;95.51;1.2
4381;Croatia;HRV;1993;100.0;1.2
4382;Cuba;CUB;1993;82.98;1.2
4383;Curacao;CUW;1993;82.98;1.2
4384;Cyprus;CYP;1993;100.0;1.2
4385;Czech Republic;CZE;1993;100.0;1.2
4386;Denmark;DNK;1993;100.0;1.2
4387;Djibouti;DJI;1993;10.7;1.2
4388;Dominica;DMA;1993;;1.2
4389;Dominican Republic;DOM;1993;59.23;1.2
4390;Ecuador;ECU;1993;75.89;1.2
4391;Egypt, Arab Rep.;EGY;1993;90.9;1.2
4392;El Salvador;SLV;1993;48.99;1.2
4393;Equatorial Guinea;GNQ;1993;31.59;1.2
4394;Eritrea;ERI;1993;1.1;1.2
4395;Estonia;EST;1993;100.0;1.2
4396;Ethiopia;ETH;1993;;1.2
4397;Faeroe Islands;FRO;1993;100.0;1.2
4398;Falkland Islands;FLK;1993;;1.2
4399;Fiji;FJI;1993;62.88;1.2
4400;Finland;FIN;1993;100.0;1.2
4401;France;FRA;1993;100.0;1.2
4402;French Guyana;GUF;1993;;1.2
4403;French Polynesia;PYF;1993;100.0;1.2
4404;Gabon;GAB;1993;24.34;1.2
4405;Gambia, The;GMB;1993;20.46;1.2
4406;Georgia;GEO;1993;99.33;1.2
4407;Germany;DEU;1993;100.0;1.2
4408;Ghana;GHA;1993;6.0;1.2
4409;Gibraltar;GIB;1993;100.0;1.2
4410;Greece;GRC;1993;100.0;1.2
4411;Greenland;GRL;1993;100.0;1.2
4412;Grenada;GRD;1993;;1.2
4413;Guadeloupe;GLP;1993;;1.2
4414;Guam;GUM;1993;;1.2
4415;Guatemala;GTM;1993;45.06;1.2
4416;Guinea;GIN;1993;0.77;1.2
4417;Guinea-Bissau;GNB;1993;0.34;1.2
4418;Guyana;GUY;1993;61.7;1.2
4419;Haiti;HTI;1993;2.6;1.2
4420;Honduras;HND;1993;36.34;1.2
4421;Hong Kong SAR, China;HKG;1993;100.0;1.2
4422;Hungary;HUN;1993;100.0;1.2
4423;Iceland;ISL;1993;100.0;1.2
4424;India;IND;1993;38.7;1.2
4425;Indonesia;IDN;1993;50.61;1.2
4426;Iran, Islamic Rep.;IRN;1993;94.33;1.2
4427;Iraq;IRQ;1993;83.87;1.2
4428;Ireland;IRL;1993;100.0;1.2
4429;Isle of Man;IMY;1993;100.0;1.2
4430;Israel;ISR;1993;100.0;1.2
4431;Italy;ITA;1993;100.0;1.2
4432;Jamaica;JAM;1993;65.58;1.2
4433;Japan;JPN;1993;100.0;1.2
4434;Jordan;JOR;1993;92.52;1.2
4435;Kazakhstan;KAZ;1993;96.66;1.2
4436;Kenya;KEN;1993;3.4;1.2
4437;Kiribati;KIR;1993;85.59;1.2
4438;Korea, Dem. Rep.;PRK;1993;;1.2
4439;Korea, Rep.;KOR;1993;;1.2
4440;Kosovo;KSV;1993;99.98;1.2
4441;Kuwait;KWT;1993;100.0;1.2
4442;Kyrgyz Republic;KGZ;1993;98.55;1.2
4443;Lao PDR;LAO;1993;10.0;1.2
4444;Latvia;LVA;1993;100.0;1.2
4445;Lebanon;LBN;1993;91.49;1.2
4446;Lesotho;LSO;1993;;1.2
4447;Liberia;LBR;1993;;1.2
4448;Libya;LBY;1993;100.0;1.2
4449;Liechtenstein;LIE;1993;100.0;1.2
4450;Lithuania;LTU;1993;100.0;1.2
4451;Luxembourg;LUX;1993;100.0;1.2
4452;Macao SAR, China;MAC;1993;;1.2
4453;Macedonia, FYR;MKD;1993;90.85;1.2
4454;Madagascar;MDG;1993;2.64;1.2
4455;Malawi;MWI;1993;0.85;1.2
4456;Malaysia;MYS;1993;90.33;1.2
4457;Maldives;MDV;1993;97.12;1.2
4458;Mali;MLI;1993;;1.2
4459;Malta;MLT;1993;100.0;1.2
4460;Marshall Islands;MHL;1993;1.59;1.2
4461;Martinique;MTQ;1993;;1.2
4462;Mauritania;MRT;1993;1.89;1.2
4463;Mauritius;MUS;1993;100.0;1.2
4464;Mayotte;MYT;1993;;1.2
4465;Mexico;MEX;1993;82.74;1.2
4466;Micronesia, Fed. Sts.;FSM;1993;;1.2
4467;Moldova;MDA;1993;91.55;1.2
4468;Monaco;MCO;1993;100.0;1.2
4469;Mongolia;MNG;1993;96.16;1.2
4470;Montenegro;MNE;1993;100.0;1.2
4471;Montserrat;MSR;1993;;1.2
4472;Morocco;MAR;1993;18.38;1.2
4473;Mozambique;MOZ;1993;0.01;1.2
4474;Myanmar;MMR;1993;0.04;1.2
4475;Namibia;NAM;1993;5.99;1.2
4476;Nepal;NPL;1993;0.06;1.2
4477;Netherlands;NLD;1993;100.0;1.2
4478;Netherlands Antilles;ANT;1993;;1.2
4479;New Caledonia;NCL;1993;;1.2
4480;New Zealand;NZL;1993;100.0;1.2
4481;Nicaragua;NIC;1993;42.47;1.2
4482;Niger;NER;1993;0.03;1.2
4483;Nigeria;NGA;1993;17.13;1.2
4484;Northern Mariana Islands;MNP;1993;;1.2
4485;Norway;NOR;1993;100.0;1.2
4486;Oman;OMN;1993;;1.2
4487;Pakistan;PAK;1993;49.94;1.2
4488;Palau;PLW;1993;96.7;1.2
4489;Panama;PAN;1993;46.22;1.2
4490;Papua New Guinea;PNG;1993;0.97;1.2
4491;Paraguay;PRY;1993;64.2;1.2
4492;Peru;PER;1993;10.22;1.2
4493;Philippines;PHL;1993;46.4;1.2
4494;Poland;POL;1993;100.0;1.2
4495;Portugal;PRT;1993;100.0;1.2
4496;Puerto Rico;PRI;1993;;1.2
4497;Qatar;QAT;1993;100.0;1.2
4498;Reunion;REU;1993;;1.2
4499;Romania;ROM;1993;100.0;1.2
4500;Russian Federation;RUS;1993;100.0;1.2
4501;Rwanda;RWA;1993;0.01;1.2
4502;Saint Pierre et Miquelon;SPM;1993;;1.2
4503;Samoa;WSM;1993;92.92;1.2
4504;San Marino;SMR;1993;100.0;1.2
4505;Sao Tome and Principe;STP;1993;32.03;1.2
4506;Saudi Arabia;SAU;1993;;1.2
4507;Senegal;SEN;1993;2.2;1.2
4508;Serbia;SRB;1993;99.98;1.2
4509;Seychelles;SYC;1993;61.72;1.2
4510;Sierra Leone;SLE;1993;1.7;1.2
4511;Singapore;SGP;1993;100.0;1.2
4512;Sint Maarten (Dutch part);SXM;1993;100.0;1.2
4513;Slovak Republic;SVK;1993;100.0;1.2
4514;Slovenia;SVN;1993;100.0;1.2
4515;Solomon Islands;SLB;1993;;1.2
4516;Somalia;SOM;1993;;1.2
4517;South Africa;ZAF;1993;32.19;1.2
4518;South Sudan;SSD;1993;;1.2
4519;Spain;ESP;1993;100.0;1.2
4520;Sri Lanka;LKA;1993;55.91;1.2
4521;St. Kitts and Nevis;KNA;1993;95.8;1.2
4522;St. Lucia;LCA;1993;80.78;1.2
4523;St. Martin (French part);MAF;1993;100.0;1.2
4524;St. Vincent and the Grenadines;VCT;1993;69.76;1.2
4525;Sudan;SDN;1993;13.62;1.2
4526;Suriname;SUR;1993;99.52;1.2
4527;Swaziland;SWZ;1993;14.87;1.2
4528;Sweden;SWE;1993;100.0;1.2
4529;Switzerland;CHE;1993;100.0;1.2
4530;Syrian Arab Republic;SYR;1993;64.65;1.2
4531;Taiwan, China;TWN;1993;;1.2
4532;Tajikistan;TJK;1993;99.11;1.2
4533;Tanzania;TZA;1993;0.81;1.2
4534;Thailand;THA;1993;80.52;1.2
4535;Timor-Leste;TMP;1993;;1.2
4536;Togo;TGO;1993;;1.2
